Survey,Date,Station,Temp,TopEC,BottomEC,Secchi,Turbidity,Lat,Long,Comments
3,2019-01-28,915,11,465,465,120,14,37-56-37.6,121-33-58.0,
3,2019-01-28,918,11.10000038,535,535,130,13,37-51-26.4,121-33-55.3,
3,2019-01-28,919,10.69999981,191,195,63,31,38-06-19.6,121-29-43.5,
3,2019-01-29,513,11.30000019,255,263,31,71,38-03-24.5,121-52-12.6,
3,2019-01-29,703,11.19999981,253,253,34,63,38-02-52.9,121-47-53.6,
3,2019-01-29,704,11.19999981,231,242,40,60,38-04-01.1,121-47-19.1,
3,2019-01-29,705,10.30000019,213,213,42,39,38-06-09.6,121-42-27.9,
3,2019-01-29,706,11.10000038,231,232,41,60,38-05-05.8,121-45-13.1,
3,2019-01-29,707,10.5,213,245,43,70,38-06-53.7,121-42-21.5,
3,2019-01-29,711,10.5,217,218,46,57,38-10-36.9,121-39-41.8,
3,2019-01-29,716,11,316,305,45,54,38-14-27.8,121-41-14.6,
3,2019-01-29,723,10.69999981,253,253,39,58,38-14-26.7,121-40-19.5,
3,2019-01-29,801,11.5,254,258,32,64,38-02-40.2,121-50-42.2,
3,2019-01-29,804,11.5,308,295,49,54,38-01-00.3,121-47-37.0,
3,2019-01-30,405,12,11600,22460,40,50,38-02-23.2,122-08-33.1,
3,2019-01-30,411,11.69999981,5460,16380,33,65,38-03-05.0,122-04-35.8,
3,2019-01-30,418,12.5,11670,21360,50,40,38-04-04.2,122-05-41.7,
3,2019-01-30,501,11.30000019,2298,3085,26,99,38-04-21.9,122-01-31.1,
3,2019-01-30,504,11.10000038,1146,2723,30,88,38-03-05.8,121-59-06.2,
3,2019-01-30,508,10.80000019,253,254,28,80,38-02-52.9,121-55-00.1,
3,2019-01-30,519,11,463,460,30,95,38-04-22.1,121-57-24.2,
3,2019-01-30,520,10.80000019,286,293,27,60,38-01-54.7,121-51-35.4,
3,2019-01-30,602,13,2180,6020,25,100,38-06-53.3,122-02-35.6,
3,2019-01-30,606,12.19999981,1015,1169,18,150,38-10-11.8,122-01-26.5,
3,2019-01-30,609,12,1548,1511,21,94,38-10-01.1,121-56-26.4,
3,2019-01-30,610,11.89999962,1166,1190,30,75,38-07-18.6,121-53-20.3,
4,2019-02-11,809,9.100000381,221,225,40,33,38-03-17.9,121-41-27.9,
4,2019-02-11,812,9.399999619,206,208,30,31,38-05-23.7,121-38-24.6,
4,2019-02-11,815,9.600000381,233,240,42,25,38-05-03.7,121-34-18.8,
4,2019-02-11,902,9.899999619,305,308,83,12,38-01-09.6,121-34-56.9,
4,2019-02-11,906,10.60000038,352,338,106,12,38-03-01.2,121-30-22.3,Degree minutes converted to degree minutes seconds
4,2019-02-11,910,10.5,400,400,75,15,38-00-16.7,121-27-07.1,Meter Check changed to station avg
4,2019-02-11,912,10.39999962,323,455,47,19,37-58-04.1,121-22-11.5,Degree minutes converted to degree minutes seconds
4,2019-02-11,914,10.60000038,453,456,84,10,37-58-06.4,121-31-46.3,Degree minutes converted to degree minutes seconds
4,2019-02-11,915,10.19999981,367,368,93,11,37-56-48.1,121-34-09.3,Degree minutes converted to degree minutes seconds
4,2019-02-11,918,10.39999962,445,456,100,9,37-51-26.8,121-33-56.3,Degree minutes converted to degree minutes seconds
4,2019-02-11,919,9.899999619,182,183,72,13,38-06-18.9,121-29-41.7,Degree minutes converted to degree minutes seconds
4,2019-02-12,513,9.199999809,214,211,40,48,38-03-30.1,121-52-07.5,
4,2019-02-12,703,9,192,196,50,33,38-03-04.5,121-47-57.0,
4,2019-02-12,704,9,219,225,40,43,38-03-58.8,121-47-26.3,
4,2019-02-12,705,8.899999619,193,198,60,25,38-06-00.3,121-42-28.2,
4,2019-02-12,706,8.899999619,214,219,45,38,38-05-06.5,121-45-11.9,
4,2019-02-12,707,8.800000191,227,231,40,41,38-06-55.7,121-42-18.6,
4,2019-02-12,711,8.600000381,183,184,35,50,38-10-37.3,121-39-45.1,
4,2019-02-12,716,8.699999809,207,219,40,45,38-14-21.3,121-41-05.1,
4,2019-02-12,723,8.699999809,224,227,42,45,38-14-17.5,121-40-21.9,
4,2019-02-12,801,9.399999619,223,224,45,41,38-02-30.5,121-50-37.8,
4,2019-02-12,804,9.899999619,249,252,55,31,38-01-01.9,121-47-42.6,
4,2019-02-13,520,9.5,232,234,41,44,38-01-55.9,121-51-45.6,
4,2019-02-20,405,9.399999619,292,295,20,201,38-02-22.4,122-08-31.2,
4,2019-02-20,411,9.5,170,173,13,127,38-03-09.8,122-04-25.7,
4,2019-02-20,418,9.300000191,186,184,15,176,38-04-02.4,122-05-49.9,
4,2019-02-20,501,9.600000381,124,125,15,152,38-04-22.3,122-01-30.9,
4,2019-02-20,504,9.699999809,140,140,18,117,38-02-58.2,121-58-48.2,
4,2019-02-20,508,8.899999619,96,96,20,136,38-02-52.6,121-54-54.0,
4,2019-02-20,519,9.399999619,120,126,12,167,38-04-24.1,121-57-26.8,
4,2019-02-20,602,9,230,233,13,182,38-06-45.2,122-02-44.9,
4,2019-02-20,606,9.5,907,960,20,91,38-10-10.8,122-01-27.4,
4,2019-02-20,609,9.300000191,576,589,13,217,38-10-02.3,121-56-24.8,
4,2019-02-20,610,8.699999809,299,324,15,204,38-07-15.9,121-53-19.3,
5,2019-02-25,809,9.399999619,139,139,41,43,38-03-12.7,121-41-33.6,Cable out edited: writing difficult to read
5,2019-02-25,812,9.300000191,128,128,43,42,38-05-22.8,121-38-17.9,
5,2019-02-25,815,9.300000191,126,125,42,39,38-05-38.0,121-34-26.9,
5,2019-02-25,901,9.600000381,144,147,59,29,38-02-43.2,121-37-12.1,
5,2019-02-25,902,10,186,189,82,22,38-01-01.5,121-34-55.1,
5,2019-02-25,906,10.19999981,179,175,80,22,38-03-01.3,121-30-22.2,
5,2019-02-25,910,10.10000038,163,165,66,30,38-00-13.5,121-27-05.3,
5,2019-02-25,912,10.89999962,140,163,61,21,37-58-05.5,121-22-15.0,
5,2019-02-25,914,10.5,213,215,80,19,37-58-08.6,121-31-42.0,
5,2019-02-25,915,10.10000038,234,236,87,22,37-56-38.1,121-34-00.3,
5,2019-02-25,918,10.60000038,265,260,107,13,37-51-28.4,121-33-57.9,
5,2019-02-25,919,9.699999809,117,119,43,43,38-06-19.4,121-29-40.0,
5,2019-02-26,513,9.399999619,138,139,27,80,38-03-23.1,121-52-17.3,
5,2019-02-26,703,9.699999809,137,138,20,64,38-03-00.7,121-47-52.5,
5,2019-02-26,704,9.300000191,133,135,27,75,38-04-00.8,121-47-19.4,
5,2019-02-26,705,9.300000191,130,130,43,46,38-06-08.1,121-42-30.0,Degree minutes converted to degree minutes seconds
5,2019-02-26,706,9.300000191,144,144,25,82,38-05-14.6,121-44-54.9,
5,2019-02-26,707,9.300000191,154,154,25,82,38-06-54.8,121-42-26.7,Degree minutes converted to degree minutes seconds
5,2019-02-26,711,9.199999809,120,122,33,60,38-10-37.7,121-39-42.5,Degree minutes converted to degree minutes seconds
5,2019-02-26,716,9.5,189,214,22,100,38-15-23.1,121-41-21.8,Surveyed SKT station 716
5,2019-02-26,723,9.399999619,146,144,27,73,38-14-22.2,121-40-20.8,
5,2019-02-26,801,9.399999619,139,139,30,70,38-03-07.4,121-50-50.1,
5,2019-02-26,804,10,151,151,41,43,38-01-01.7,121-47-40.4,
5,2019-02-27,405,10.10000038,1157,4810,23,100,38-02-24.8,122-08-51.7,"Bottom EC transcribed incorrectly, Decimal missed AC 07/30/2019"
5,2019-02-27,411,9.899999619,487,2204,27,86,38-03-02.4,122-04-50.3,
5,2019-02-27,418,9.899999619,275,4160,20,116,38-04-00.0,122-05-54.6,
5,2019-02-27,501,9.699999809,143,224,27,80,38-04-26.3,122-01-36.4,
5,2019-02-27,504,10,150,148,28,77,38-03-09.8,121-59-13.8,
5,2019-02-27,508,9.699999809,142,146,30,78,38-02-53.7,121-55-00.2,
5,2019-02-27,519,9.899999619,143,153,30,84,38-04-21.1,121-57-39.1,
5,2019-02-27,520,9.800000191,146,148,35,61,38-01-55.6,121-51-52.6,
5,2019-02-27,602,9.699999809,145,156,20,113,38-07-03.5,122-02-37.4,
5,2019-02-27,606,10.39999962,595,798,15,213,38-10-11.2,122-01-28.7,
5,2019-02-27,609,9.899999619,657,696,17,110,38-10-02.1,121-56-21.3,
5,2019-02-27,610,9.600000381,493,484,23,66,38-07-19.1,121-53-20.7,
6,2019-03-11,809,10.80000019,150,134,43,30,38-03-15.8,121-41-28.5,
6,2019-03-11,812,10.80000019,142,120,45,32,38-05-22.6,121-38-18.9,
6,2019-03-11,815,10.89999962,155,151,48,26,38-05-06.2,121-34-19.4,
6,2019-03-11,901,11.10000038,185,185,63,20,38-02-48.1,121-37-12.9,
6,2019-03-11,902,11.60000038,289,272,110,15,38-01-13.7,121-34-57.4,
6,2019-03-11,906,12.39999962,214,215,80,13,38-02-58.6,121-30-19.6,
6,2019-03-11,910,12.5,215,215,60,17,38-00-14.0,121-27-05.6,
6,2019-03-11,912,12.39999962,193,191,50,18,37-57-59.6,121-22-06.7,
6,2019-03-11,914,12.39999962,242,242,110,11,37-57-55.5,121-31-49.9,
6,2019-03-11,915,11.60000038,389,384,97,10,37-56-36.9,121-33-57.0,
6,2019-03-11,918,11.89999962,288,286,100,11,37-51-29.9,121-33-59.4,
6,2019-03-11,919,11.69999981,108,109,60,19,38-06-19.4,121-29-42.4,
6,2019-03-12,705,11.19999981,157,149,21,84,38-05-57.5,121-42-27.8,
6,2019-03-12,711,10.60000038,114,113,26,59,38-10-34.9,121-39-34.6,
6,2019-03-12,716,11.60000038,161,171,21,120,38-15-20.5,121-41-18.4,Surveyed SKT station 716
6,2019-03-12,723,11.39999962,155,149,27,114,38-14-22.2,121-40-19.3,
6,2019-03-13,405,11.69999981,287,230,17,135,38-02-23.7,122-08-48.8,
6,2019-03-13,411,11.39999962,173,168,29,64,38-03-01.3,122-04-47.2,
6,2019-03-13,418,11.60000038,182,182,18,143,38-04-01.5,122-05-43.8,
6,2019-03-13,501,11,161,162,21,72,38-04-23.2,122-01-31.3,
6,2019-03-13,504,11.39999962,161,162,22,46,38-03-10.1,121-59-04.8,
6,2019-03-13,508,10.89999962,172,177,18,115,38-02-55.3,121-55-02.7,
6,2019-03-13,519,11.10000038,165,181,18,92,38-04-24.7,121-57-38.1,
6,2019-03-13,520,10.80000019,163,165,42,38,38-01-54.8,121-51-42.5,
6,2019-03-13,602,11.69999981,202,206,20,191,38-07-00.3,122-02-28.1,
6,2019-03-13,606,11.5,435,431,18,114,38-10-11.5,122-01-33.4,
6,2019-03-13,609,12.10000038,298,418,16,123,38-10-00.6,121-56-26.0,
6,2019-03-13,610,12.10000038,467,463,17,99,38-07-21.3,121-53-20.8,
6,2019-03-13,804,10.80000019,180,181,48,30,38-00-57.8,121-47-28.1,
6,2019-03-14,513,11.39999962,180,171,23,73,38-03-30.0,121-52-06.2,
6,2019-03-14,703,11.10000038,186,180,21,75,38-02-59.5,121-47-52.7,
6,2019-03-14,704,11.30000019,183,183,21,83,38-03-58.7,121-47-25.6,
6,2019-03-14,706,11.19999981,199,200,21,83,38-05-06.7,121-45-08.9,
6,2019-03-14,707,10.89999962,188,190,16,102,38-06-47.8,121-42-27.8,
6,2019-03-14,801,11.30000019,158,160,24,45,38-02-40.9,121-50-37.9,
1,2020-01-06,809,9.100000381,507,541,157,66,38-03-03.8,121-41-41.5,
1,2020-01-06,812,9.699999809,397,413,166,7,38-05-22.5,121-38-22.9,
1,2020-01-06,815,9.699999809,290,296,145,8,38-05-03.3,121-34-16.5,
1,2020-01-06,901,9.899999619,482,489,143,5,38-02-41.2,121-36-58.2,
1,2020-01-06,902,9.699999809,526,518,132,7,38-01-01.9,121-34-55.3,
1,2020-01-06,906,10.19999981,328,315,161,6,38-02-54.7,121-30-15.7,
1,2020-01-06,910,10.19999981,400,434,139,4,38-00-02.7,121-26-56.4,
1,2020-01-06,912,10.60000038,628,627,200,3,37-58-00.0,121-22-08.1,
1,2020-01-06,914,10.39999962,415,420,200,4,37-57-56.4,121-31-50.4,
1,2020-01-06,915,10.10000038,455,461,151,5,37-56-30.2,121-33-41.8,
1,2020-01-06,918,10.30000019,442,447,200,4,37-51-40.9,121-34-10.5,
1,2020-01-06,919,10,239,219,200,4,38-06-19.0,121-29-38.3,
1,2020-01-08,513,10.10000038,4247,7330,61,22,38-03-29.5,121-52-07.8,
1,2020-01-08,703,9.800000191,994,3114,92,9,38-02-58.6,121-47-54.5,
1,2020-01-08,704,10,2107,2828,81,17,38-04-02.9,121-47-07.1,
1,2020-01-08,705,9.399999619,268,309,189,5,38-06-05.7,121-42-27.5,
1,2020-01-08,706,9.800000191,605,963,88,14,38-05-14.5,121-44-44.0,
1,2020-01-08,707,9.600000381,212,225,142,6,38-06-58.1,121-42-19.8,
1,2020-01-08,711,9.5,198,197,168,7,38-10-34.8,121-39-39.0,
1,2020-01-08,716,9.600000381,163,160,136,6,38-14-25.8,121-41-09.8,
1,2020-01-08,723,9.600000381,149,148,133,10,38-14-22.1,121-40-19.7,
1,2020-01-08,801,10.10000038,4456,5850,66,21,38-02-54.6,121-50-42.0,
1,2020-01-08,804,9.899999619,2034,2580,81,11,38-01-02.6,121-47-49.3,
1,2020-01-09,405,11,18650,21360,64,21,38-02-23.1,122-08-45.8,
1,2020-01-09,411,10.69999981,17580,19620,42,22,38-03-02.5,122-04-39.8,
1,2020-01-09,418,10.69999981,18360,16010,78,12,38-04-06.8,122-05-41.4,
1,2020-01-09,501,10.30000019,12600,12900,38,29,38-04-18.7,122-01-18.9,
1,2020-01-09,504,10.19999981,10130,11970,53,14,38-03-08.0,121-59-11.2,
1,2020-01-09,508,9.899999619,7290,8510,50,21,38-02-53.1,121-54-52.5,
1,2020-01-09,519,10.10000038,8490,9200,63,20,38-04-23.5,121-57-27.7,
1,2020-01-09,520,10,5910,6780,83,14,38-51-45.4,121-51-52.6,
1,2020-01-09,602,10.30000019,10080,10170,56,24,38-07-08.7,122-02-53.3,
1,2020-01-09,606,9.800000191,6920,7250,32,32,38-10-10.6,122-01-23.7,
1,2020-01-09,609,9.800000191,5360,5280,31,27,38-10-01.2,121-56-26.0,
1,2020-01-09,610,9.5,3265,3225,22,30,38-07-23.4,121-53-21.6,
2,2020-01-21,405,10.10000038,21090,29270,53,16,38-02-23.1,122-08-41.3,
2,2020-01-21,411,10.19999981,22250,26710,42,23,38-03-07.9,122-04-34.2,
2,2020-01-21,418,10.19999981,22400,27420,61,15,38-04-03.8,122-05-47.6,
2,2020-01-21,501,10.10000038,14080,16230,47,28,38-04-20.9,122-01-20.0,
2,2020-01-21,504,10.10000038,14710,18400,58,23,38-03-10.7,121-59-12.1,
2,2020-01-21,508,9.600000381,8800,13030,52,24,38-02-57.0,121-55-10.7,
2,2020-01-21,519,9.699999809,10680,12380,44,30,38-04-25.8,121-57-34.6,
2,2020-01-21,520,9.899999619,5750,7260,63,15,38-01-55.4,121-51-51.3,
2,2020-01-21,602,9.699999809,13050,15040,50,26,38-06-59.3,122-02-28.9,
2,2020-01-21,606,9.199999809,6180,7900,48,42,38-10-11.4,122-01-24.1,
2,2020-01-21,609,9.199999809,2183,2176,45,30,38-10-01.6,121-56-17.2,
2,2020-01-21,610,9.300000191,1789,2175,51,40,38-07-23.2,121-53-22.0,
2,2020-01-21,809,8.699999809,429,456,138,6,38-03-04.8,121-41-40.8,
2,2020-01-21,812,8.899999619,316,319,169,5,38-05-23.4,121-38-30.0,
2,2020-01-21,815,9.100000381,308,307,149,5,38-05-02.5,121-34-17.3,
2,2020-01-21,901,8.800000191,393,403,122,10,38-02-44.8,121-37-02.9,
2,2020-01-21,902,8.5,380,384,110,8,38-01-69.8,121-34-56.7,
2,2020-01-21,906,9,292,292,192,4,38-03-01.8,121-30-22.4,
2,2020-01-21,910,9.300000191,454,498,200,3,38-00-03.6,121-26-58.2,
2,2020-01-21,912,9.399999619,765,762,200,3,37-58-03.0,121-22-13.3,
2,2020-01-21,914,8.899999619,399,396,200,2,37-57-56.6,121-31-49.7,
2,2020-01-21,915,8.699999809,384,385,200,4,37-56-31.0,121-33-44.3,
2,2020-01-21,918,8.699999809,394,356,200,5,37-51-46.6,121-34-15.6,
2,2020-01-21,919,9,209,214,200,3,38-06-19.7,121-29-44.7,
2,2020-01-22,513,10.10000038,7600,7690,48,26,38-03-37.4,121-52-00.3,
2,2020-01-22,703,9.800000191,1540,1720,60,13,38-02-51.1,121-47-52.3,
2,2020-01-22,704,9.600000381,941,1393,65,15,38-04-07.7,121-47-01.0,
2,2020-01-22,705,9.399999619,301,330,200,5,38-06-03.5,121-42-27.2,
2,2020-01-22,706,9.300000191,232,232,93,9,38-05-17.9,121-44-47.9,
2,2020-01-22,707,9.300000191,208,208,140,7,38-06-57.5,121-42-20.4,
2,2020-01-22,801,10,4468,5270,50,18,38-03-07.3,121-50-48.3,
2,2020-01-22,804,9.699999809,2380,2635,71,16,38-01-00.5,121-47-36.5,
3,2020-02-03,809,10,422,380,108,6,38-03-02.3,121-41-42.3,
3,2020-02-03,812,10.39999962,305,308,158,6,38-05-21.8,121-38-25.7,
3,2020-02-03,815,10.80000019,246,276,115,6,38-05-04.8,121-34-16.7,
3,2020-02-03,901,10.10000038,394,336,138,4,38-02-45.5,121-36-57.3,
3,2020-02-03,902,9.899999619,372,375,49,24,38-01-08.3,121-34-55.9,
3,2020-02-03,906,10.69999981,282,298,200,4,38-03-02.0,121-30-22.3,
3,2020-02-03,910,10.80000019,510,515,170,3,37-59-59.0,121-20-53.2,
3,2020-02-03,912,11.5,647,656,200,3,37-58-03.6,121-22-14.3,
3,2020-02-03,914,10.5,412,438,,5,37-58-04.6,121-31-46.7,
3,2020-02-03,915,8.899999619,373,365,135,22,37-56-30.8,121-33-44.1,
3,2020-02-03,918,10.69999981,380,392,170,3,37-51-45.0,121-34-14.1,
3,2020-02-03,919,11.30000019,188,202,120,5,38-06-19.3,121-29-42.9,
3,2020-02-04,513,10.39999962,3975,4425,40,23,38-03-19.3,121-52-15.5,
3,2020-02-04,703,10.5,961,970,45,19,38-02-51.8,121-47-47.5,
3,2020-02-04,704,10.30000019,504,586,45,24,38-04-03.4,121-47-14.0,
3,2020-02-04,705,9.800000191,236,243,120,7,38-06-09.3,121-42-28.9,
3,2020-02-04,706,10.60000038,227,241,55,26,38-05-12.4,121-44-59.0,
3,2020-02-04,707,10.30000019,203,210,60,10,38-06-47.8,121-42-30.9,
3,2020-02-04,711,10.19999981,210,212,65,10,38-10-36.7,121-39-39.9,
3,2020-02-04,716,10.5,230,237,55,19,38-14-26.9,121-41-14.1,
3,2020-02-04,723,10.39999962,226,232,50,20,38-14-21.2,121-40-20.5,
3,2020-02-04,801,10.5,2122,2343,25,20,38-03-04.4,121-50-50.1,
3,2020-02-04,804,6.599999905,610,659,70,21,38-01-00.6,121-47-39.2,
3,2020-02-05,405,11.39999962,23240,31240,68,20,38-02-22.1,122-08-50.2,
3,2020-02-05,411,11.5,19550,26110,48,14,38-02-59.2,122-04-59.7,
3,2020-02-05,418,10.89999962,20590,26100,63,12,38-04-03.3,122-05-47.1,
3,2020-02-05,501,10.5,11290,15260,60,17,38-04-24.1,122-01-27.5,
3,2020-02-05,504,11.10000038,11180,18850,73,12,38-03-09.1,121-59-12.7,
3,2020-02-05,508,11.19999981,5500,11570,53,17,38-02-53.3,121-55-01.6,
3,2020-02-05,519,11.69999981,5380,11330,58,20,38-04-23.5,121-57-40.2,
3,2020-02-05,520,11,2159,4385,67,16,38-01-53.9,121-51-53.7,
3,2020-02-05,602,10.10000038,11190,11200,47,22,38-07-11.0,122-02-34.1,
3,2020-02-05,606,10,1933,6950,38,28,38-10-12.2,122-01-25.4,
3,2020-02-05,609,9.699999809,1534,1555,42,23,38-10-01.8,121-56-18.5,
3,2020-02-05,610,9.800000191,843,1072,53,20,38-07-19.4,121-53-20.6,
4,2020-02-18,809,11,303,345,141,7,38-03-00.3,121-41-44.5,
4,2020-02-18,812,11,266,277,142,6,38-05-20.7,121-38-23.3,
4,2020-02-18,815,11.69999981,263,264,127,6,38-05-05.0,121-34-17.0,
4,2020-02-18,901,11.19999981,290,291,140,6,38-02-46.6,121-36-57.7,
4,2020-02-18,902,11.19999981,323,316,119,7,38-01-07.6,121-34-56.2,
4,2020-02-18,906,11.89999962,313,298,153,4,38-03-02.3,121-30-22.4,
4,2020-02-18,910,12.10000038,506,540,155,6,38-00-04.1,121-26-58.4,
4,2020-02-18,912,12.60000038,626,628,200,4,37-58-02.8,121-22-12.6,
4,2020-02-18,914,11.89999962,389,264,200,3,37-58-03.4,121-39-47.6,
4,2020-02-18,915,11.5,343,346,122,7,37-56-29.8,121-33-42.1,
4,2020-02-18,918,11.60000038,378,338,200,4,37-51-39.4,121-34-09.0,
4,2020-02-18,919,12.10000038,216,228,200,3,38-06-19.3,121-29-39.5,
4,2020-02-19,513,12,3366,4946,45,22,38-03-63.9,121-52-03.4,
4,2020-02-19,703,11.19999981,1021,993,60,26,38-02-97.5,121-47-77.9,
4,2020-02-19,704,11.30000019,648,651,53,30,38-04-07.4,121-47-14.6,
4,2020-02-19,705,10.60000038,257,259,157,6,38-06-05.7,121-42-29.6,
4,2020-02-19,706,11.19999981,232,234,96,13,38-05-16.9,121-45-03.6,
4,2020-02-19,707,11,228,238,104,7,38-06-48.5,121-42-30.2,
4,2020-02-19,711,11.39999962,214,215,116,9,38-10-35.7,121-39-43.2,
4,2020-02-19,716,11,264,265,100,10,38-14-21.2,121-41-05.7,
4,2020-02-19,723,11.5,267,269,90,10,38-14-33.1,121-40-16.9,
4,2020-02-19,801,11.69999981,2077,2676,44,27,38-02-78.5,121-50-67.9,
4,2020-02-19,804,11.80000019,942,1081,60,19,38-01-01.0,121-47-53.3,
4,2020-02-20,405,12.80000019,14290,23950,64,16,38-02-22.9,122-08-40.3,
4,2020-02-20,411,12.60000038,15070,22000,42,26,38-03-05.0,122-04-34.4,
4,2020-02-20,418,12.30000019,15810,18990,70,17,38-04-03.8,122-05-46.5,
4,2020-02-20,501,12.30000019,11440,12250,45,28,38-04-19.7,122-01-17.6,
4,2020-02-20,504,12.69999981,10000,14540,50,20,38-03-06.8,121-59-09.3,
4,2020-02-20,508,12.80000019,5780,10020,41,27,38-02-56.1,121-54-58.2,
4,2020-02-20,519,12.5,8680,9570,40,29,38-04-21.8,121-57-26.8,
4,2020-02-20,520,12.5,4717,5200,54,22,38-01-55.3,121-52-01.2,
4,2020-02-20,602,11.80000019,9760,9930,41,22,38-07-04.3,122-02-30.5,
4,2020-02-20,606,12,2430,3283,33,42,38-10-10.9,122-01-23.9,
4,2020-02-20,609,11,1649,1788,39,28,38-10-01.5,121-56-25.4,
4,2020-02-20,610,11,1276,1535,32,33,38-07-24.3,121-53-22.3,
5,2020-03-02,809,12.10000038,334,346,130,6,38-03-02.3,121-41-45.0,
5,2020-03-02,812,13.30000019,284,293,112,5,38-05-24.6,121-38-29.6,
5,2020-03-02,815,13.30000019,290,280,200,6,38-05-07.5,121-34-19.7,
5,2020-03-02,901,12.60000038,302,311,200,8,38-02-51.7,121-36-57.1,
5,2020-03-02,902,12,319,310,40,33,38-01-02.4,121-34-55.0,
5,2020-03-02,906,13.60000038,377,413,200,3,38-03-03.4,121-30-25.9,
5,2020-03-02,910,13.80000019,712,730,200,2,38-00-04.0,121-26-59.0,
5,2020-03-02,912,14,533,543,200,3,37-58-00.0,121-22-10.9,
5,2020-03-02,914,13.19999981,427,443,180,3,37-58-09.0,121-31-40.2,
5,2020-03-02,915,13.19999981,369,373,156,4,37-56-49.1,121-34-08.1,
5,2020-03-02,918,13.19999981,418,421,163,6,37-51-44.2,121-34-13.6,
5,2020-03-02,919,13.5,219,225,200,3,38-06-19.0,121-29-39.1,
5,2020-03-03,513,13.5,3384,7250,44,19,38-03-30.9,121-52-15.1,
5,2020-03-03,703,12.5,498,501,72,14,38-02-54.3,121-47-52.9,
5,2020-03-03,704,12.69999981,626,664,61,16,38-04-02.3,121-47-12.9,
5,2020-03-03,705,12.60000038,221,225,168,9,38-06-05.4,121-42-28.2,
5,2020-03-03,706,12.39999962,259,264,84,12,38-05-07.6,121-45-05.5,
5,2020-03-03,707,12.80000019,217,216,200,13,38-07-00.1,121-42-17.6,
5,2020-03-03,711,13,191,194,200,3,38-10-36.5,121-39-43.4,
5,2020-03-03,716,13.10000038,214,210,168,7,38-14-18.5,121-41-03.3,
5,2020-03-03,723,13.19999981,217,216,171,6,38-14-18.6,121-40-21.5,
5,2020-03-03,801,13.60000038,2013,2876,63,15,38-02-54.4,121-50-47.5,
5,2020-03-03,804,13.80000019,844,1272,75,13,38-01-01.7,121-47-44.0,
5,2020-03-04,405,13.89999962,26100,30430,80,,38-02-24.9,122-09-03.3,
5,2020-03-04,411,13.19999981,15600,27430,70,,38-03-00.0,122-04-59.4,
5,2020-03-04,418,14,19310,33210,77,,38-03-52.8,122-05-54.4,
5,2020-03-04,501,14.80000019,10870,18870,72,,38-04-29.4,122-01-43.0,
5,2020-03-04,504,14.5,9030,15330,58,,38-03-08.3,121-59-09.2,
5,2020-03-04,508,15.10000038,6640,13400,54,15,38-02-54.8,121-55-10.8,
5,2020-03-04,519,14.80000019,5150,13690,50,38,38-04-23.7,121-57-41.6,
5,2020-03-04,520,14.5,3319,3970,60,23,38-01-54.3,121-51-50.6,
5,2020-03-04,602,13.80000019,11160,19920,46,,38-06-55.1,122-02-31.3,
5,2020-03-04,606,13.5,3919,9190,35,,38-10-12.6,122-01-36.9,
5,2020-03-04,609,13.30000019,1576,1610,33,31,38-10-01.4,121-56-19.7,
5,2020-03-04,610,13.5,1235,2060,50,,38-07-16.7,121-53-20.0,
6,2020-03-16,809,12.5,426,454,147,6,38-03-04.4,121-41-41.8,
6,2020-03-16,812,13.60000038,315,313,200,5,38-05-22.1,121-38-28.1,
6,2020-03-16,815,13.80000019,271,284,200,3,38-05-09.4,121-34-19.9,
6,2020-03-16,901,12.80000019,156,346,200,8,38-02-46.0,121-37-02.4,
6,2020-03-16,902,13.10000038,325,321,200,4,38-01-08.5,121-34-56.4,
6,2020-03-16,906,13.80000019,326,213,200,3,38-02-55.7,121-30-16.1,
6,2020-03-16,910,13.10000038,486,475,200,3,38-00-02.4,121-26-56.0,
6,2020-03-16,912,13.89999962,245,517,200,2,37-58-00.2,121-22-10.2,
6,2020-03-16,914,12.89999962,446,415,200,3,37-57-56.7,121-31-50.1,
6,2020-03-16,915,13,163,345,200,5,37-56-29.3,121-33-41.6,
6,2020-03-16,918,13.10000038,373,373,200,6,37-51-39.9,121-34-09.6,
6,2020-03-16,919,13.5,215,204,200,2,38-06-18.9,121-29-36.0,
6,2020-03-17,513,13.39999962,4708,8271,60,15,38-03-32.4,121-52-08.3,
6,2020-03-17,520,13.69999981,3848,8420,50,17,38-01-53.7,121-51-40.3,
6,2020-03-17,703,12.39999962,1358,1261,80,13,38-02-58.2,121-47-53.3,
6,2020-03-17,704,13.19999981,570,444,80,12,38-04-01.7,121-47-16.1,
6,2020-03-17,705,12.5,242,186,200,4,38-06-06.4,121-42-29.4,
6,2020-03-17,706,12.69999981,262,267,100,7,38-05-07.0,121-45-09.2,
6,2020-03-17,707,13.10000038,304,203,200,4,38-06-56.7,121-42-21.7,
6,2020-03-17,711,12.69999981,194,177,200,3,38-10-36.2,121-39-42.0,
6,2020-03-17,716,12.80000019,220,222,200,4,38-14-20.4,121-41-05.2,
6,2020-03-17,723,12.80000019,220,141,200,4,38-14-21.4,121-40-22.2,
6,2020-03-17,801,13.39999962,3945,5888,50,15,38-02-44.1,121-50-40.0,
6,2020-03-18,405,12.39999962,18808,11084,80,14,38-02-23.6,122-08-36.3,
6,2020-03-18,411,12.5,8385,21483,75,17,38-03-08.7,122-04-30.0,
