SurveySeason,StationCode,Station_Longitude,Station_Latitude,Region,SubRegion,category,CatchData,EnvData
EDSM_Kodiak,20-33-LSR03,-121.77265,38.06929,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,20-27-LSR03,-121.77261,38.07045,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,20-20-LSR01,-121.7724,38.07386,West,Lower Sacramento River,very deep,TRUE,TRUE
EDSM_Kodiak,20-11-LSR02,-121.77218,38.07126,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,20-07-LSR04,-121.77211,38.07281,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,18-11-LSR01,-121.77203,38.07601,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,18-13-LSJ01,-121.77193,38.02792,West,Lower San Joaquin River,very deep,TRUE,TRUE
EDSM_Kodiak,20-28-LSR02,-121.77165,38.06955,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,19-15-LSR04,-121.77153,38.07556,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,19-49-LSR04,-121.77151,38.07283,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,19-51-LSR03,-121.77107,38.07526,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,19-20-LSR02,-121.77056,38.07636,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,20-26-LSR01,-121.7698,38.06859,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,20-18-LSR03,-121.76974,38.0736,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,18-52-LSR02,-121.76967,38.07535,West,Lower Sacramento River,very deep,TRUE,TRUE
EDSM_Kodiak,18-14-LSR02,-121.76961,38.06704,West,Lower Sacramento River,NA,TRUE,TRUE
EDSM_Kodiak,19-02-LSR02,-121.7696,38.07609,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,20-21-LSR02,-121.76941,38.07234,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,20-22-LSJ01,-121.7692,38.01866,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,20-01-CS07,-121.76904,38.26132,North,Cache Slough and Liberty Island,deep,TRUE,TRUE
EDSM_Kodiak,19-23-LSR04,-121.76878,38.07092,West,Lower Sacramento River,very deep,TRUE,TRUE
EDSM_Kodiak,18-32-LSJ03,-121.76856,38.02089,West,Lower San Joaquin River,very deep,TRUE,TRUE
EDSM_Kodiak,18-34-LSR01,-121.76847,38.04471,West,Lower Sacramento River,NA,TRUE,TRUE
EDSM_Kodiak,18-34-LSJ03,-121.76844,38.01861,West,Lower San Joaquin River,intermediate,TRUE,TRUE
EDSM_Kodiak,19-12-LSR03,-121.76837,38.0733,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,LSR52,-121.76801,38.03284,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,20-27-LSR02,-121.76797,38.07405,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,19-20-LSR04,-121.76795,38.07551,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,20-06-LSR01,-121.76692,38.07765,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,18-50-LSJ02,-121.76656,38.03039,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,19-31-LSR01,-121.76646,38.03279,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,18-32-LSR01,-121.76632,38.07533,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,19-04-LSJ01,-121.76607,38.02966,West,Lower San Joaquin River,very deep,TRUE,TRUE
EDSM_Kodiak,20-33-LSJ01,-121.76568,38.02193,West,Lower San Joaquin River,very deep,TRUE,TRUE
EDSM_Kodiak,18-53-LSJ01,-121.7656,38.02579,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,19-32-LSR03,-121.76554,38.07247,West,Lower Sacramento River,very deep,TRUE,TRUE
EDSM_Kodiak,20-29-LSR02,-121.76509,38.07548,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,20-22-LSR01,-121.76503,38.07561,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,18-49-LSR01,-121.76486,38.07413,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,18-02-LSJ01,-121.76456,38.0261,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,20-30-LSR02,-121.76444,38.07369,West,Lower Sacramento River,very deep,TRUE,TRUE
EDSM_Kodiak,19-11-LSJ06,-121.76442,38.02228,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,18-01-LSR02,-121.76437,38.03344,West,Lower Sacramento River,NA,TRUE,TRUE
EDSM_Kodiak,19-23-LSR02,-121.76426,38.07572,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,19-24-LSR02,-121.76397,38.07531,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,18-51-LSR02,-121.7635,38.07778,West,Lower Sacramento River,very deep,TRUE,TRUE
EDSM_Kodiak,20-30-LSJ02,-121.76339,38.0315,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,20-31-LSR01,-121.76335,38.07506,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,19-32-LSR02,-121.76329,38.07734,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,19-51-LSR01,-121.76302,38.07608,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,20-06-CS06,-121.76269,38.2597,North,Cache Slough and Liberty Island,deep,TRUE,TRUE
EDSM_Kodiak,18-25-LSJ01,-121.76246,38.02061,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,19-10-CS01,-121.76223,38.25976,North,Cache Slough and Liberty Island,intermediate,TRUE,TRUE
EDSM_Kodiak,20-24-LSJ03,-121.76188,38.02254,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,20-20-LSJ03,-121.76174,38.02808,West,Lower San Joaquin River,very deep,TRUE,TRUE
EDSM_Kodiak,20-35-LSJ02,-121.76155,38.02538,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,19-18-LSR02,-121.7615,38.07439,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,20-31-LSJ02,-121.76145,38.02961,West,Lower San Joaquin River,very deep,TRUE,TRUE
EDSM_Kodiak,20-18-LSJ01,-121.76104,38.0263,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,19-52-LSR03,-121.76098,38.07306,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,20-02-LSR02,-121.76097,38.0781,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,18-16-LSR01,-121.76075,38.04149,West,Lower Sacramento River,NA,TRUE,TRUE
EDSM_Kodiak,19-08-LSR03,-121.76068,38.07522,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,19-11-LSR02,-121.76006,38.0764,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,19-26-LSJ02,-121.75997,38.02296,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,19-25-LSJ01,-121.75941,38.02586,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,20-33-LSR02,-121.75928,38.08015,West,Lower Sacramento River,very deep,TRUE,TRUE
EDSM_Kodiak,19-18-LSJ03,-121.75894,38.02878,West,Lower San Joaquin River,very deep,TRUE,TRUE
EDSM_Kodiak,19-24-LSJ04,-121.75866,38.02444,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,20-17-CS04,-121.75853,38.25912,North,Cache Slough and Liberty Island,intermediate,TRUE,TRUE
EDSM_Kodiak,20-08-LSR02,-121.75824,38.07551,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,20-35-CS03,-121.75818,38.25942,North,Cache Slough and Liberty Island,intermediate,TRUE,TRUE
EDSM_Kodiak,20-34-LSJ03,-121.75786,38.02122,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,18-26-LSJ03,-121.75767,38.02717,West,Lower San Joaquin River,very deep,TRUE,TRUE
EDSM_Kodiak,20-27-CS03,-121.75722,38.25922,North,Cache Slough and Liberty Island,deep,TRUE,TRUE
EDSM_Kodiak,18-19-CS02,-121.75718,38.26006,North,Cache Slough and Liberty Island,intermediate,TRUE,TRUE
EDSM_Kodiak,19-25-LSJ05,-121.75717,38.02326,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,19-09-LSR03,-121.75699,38.07732,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,20-05-LSR01,-121.75698,38.07577,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,20-31-LSJ04,-121.75676,38.02548,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,17-51-LSJ03,-121.75651,38.02828,West,Lower San Joaquin River,very deep,TRUE,TRUE
EDSM_Kodiak,LSR54,-121.75609,38.07792,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,20-19-LSJ04,-121.75609,38.0287,West,Lower San Joaquin River,very deep,TRUE,TRUE
EDSM_Kodiak,20-03-LSJ01,-121.75594,38.02686,West,Lower San Joaquin River,very deep,TRUE,TRUE
EDSM_Kodiak,LSJ64,-121.75572,38.02264,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,20-05-CS04,-121.75529,38.25957,North,Cache Slough and Liberty Island,deep,TRUE,TRUE
EDSM_Kodiak,19-30-LSJ02,-121.75484,38.02377,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,19-32-LSJ02,-121.75462,38.02927,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,18-30-LSJ01,-121.7544,38.02564,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,19-08-LSR01,-121.75425,38.08207,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,20-28-LSR01,-121.75345,38.08125,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,18-34-LSJ02,-121.75313,38.02375,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,19-15-LSR02,-121.75313,38.0817,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,19-32-CS03,-121.75241,38.26075,North,Cache Slough and Liberty Island,intermediate,TRUE,TRUE
EDSM_Kodiak,20-17-LSR02,-121.75176,38.07982,West,Lower Sacramento River,very deep,TRUE,TRUE
EDSM_Kodiak,18-16-LSJ02,-121.75154,38.02014,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,20-28-LSJ02,-121.75125,38.0294,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,18-14-LSJ02,-121.75088,38.02198,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,18-51-LSJ01,-121.75079,38.02527,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,18-26-LSJ02,-121.75067,38.02473,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,19-34-LSJ03,-121.75022,38.02334,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,19-10-CS05,-121.75018,38.26075,North,Cache Slough and Liberty Island,intermediate,TRUE,TRUE
EDSM_Kodiak,19-06-LSR02,-121.75014,38.08334,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,18-52-LSJ02,-121.75008,38.02382,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,19-26-LSR04,-121.74961,38.08429,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,20-22-LSR04,-121.74961,38.08189,West,Lower Sacramento River,very deep,TRUE,TRUE
EDSM_Kodiak,20-16-LSR02,-121.74957,38.08421,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,20-15-LSR03,-121.74936,38.08039,West,Lower Sacramento River,very deep,TRUE,TRUE
EDSM_Kodiak,18-02-LSJ04,-121.74913,38.01974,West,Lower San Joaquin River,intermediate,TRUE,TRUE
EDSM_Kodiak,19-23-LSJ03,-121.74902,38.02104,West,Lower San Joaquin River,intermediate,TRUE,TRUE
EDSM_Kodiak,19-09-LSR01,-121.7487,38.08771,West,Lower Sacramento River,intermediate,TRUE,TRUE
EDSM_Kodiak,19-26-LSR02,-121.7485,38.08788,West,Lower Sacramento River,intermediate,TRUE,TRUE
EDSM_Kodiak,19-27-LSR02,-121.74814,38.08059,West,Lower Sacramento River,very deep,TRUE,TRUE
EDSM_Kodiak,19-27-LSJ02,-121.74805,38.02422,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,20-13-LSR03,-121.74795,38.08558,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,19-49-CS01,-121.74789,38.2595,North,Cache Slough and Liberty Island,deep,TRUE,TRUE
EDSM_Kodiak,19-33-LSR03,-121.74774,38.08739,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,18-17-LSJ03,-121.74753,38.0232,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,18-31-LSJ01,-121.74752,38.02022,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,19-08-CS04,-121.7475,38.25872,North,Cache Slough and Liberty Island,deep,TRUE,TRUE
EDSM_Kodiak,20-09-LSJ01,-121.7474,38.02417,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,19-52-CS05,-121.74724,38.25977,North,Cache Slough and Liberty Island,intermediate,TRUE,TRUE
EDSM_Kodiak,18-49-CS03,-121.74722,38.26003,North,Cache Slough and Liberty Island,intermediate,TRUE,TRUE
EDSM_Kodiak,18-22-CS02,-121.74716,38.2602,North,Cache Slough and Liberty Island,intermediate,TRUE,TRUE
EDSM_Kodiak,20-13-LSJ01,-121.74699,38.01982,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,19-12-CS07,-121.74685,38.25949,North,Cache Slough and Liberty Island,intermediate,TRUE,TRUE
EDSM_Kodiak,19-09-LSJ01,-121.74682,38.02824,West,Lower San Joaquin River,very deep,TRUE,TRUE
EDSM_Kodiak,19-30-LSJ01,-121.74656,38.02479,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,20-21-LSJ03,-121.74637,38.0274,West,Lower San Joaquin River,very deep,TRUE,TRUE
EDSM_Kodiak,18-10-LSJ02,-121.7463,38.03095,West,Lower San Joaquin River,NA,TRUE,TRUE
EDSM_Kodiak,19-25-LSR01,-121.74594,38.08748,West,Lower Sacramento River,very deep,TRUE,TRUE
EDSM_Kodiak,18-09-LSJ02,-121.74556,38.0207,West,Lower San Joaquin River,intermediate,TRUE,TRUE
EDSM_Kodiak,20-23-LSR01,-121.745,38.08687,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,19-11-LSJ05,-121.74499,38.02698,West,Lower San Joaquin River,very deep,TRUE,TRUE
EDSM_Kodiak,19-10-LSJ03,-121.74473,38.02365,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,19-51-CS01,-121.74469,38.25839,North,Cache Slough and Liberty Island,deep,TRUE,TRUE
EDSM_Kodiak,20-20-CS02,-121.74449,38.25889,North,Cache Slough and Liberty Island,deep,TRUE,TRUE
EDSM_Kodiak,19-25-LSJ03,-121.74436,38.01993,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,LSR213,-121.7442967,38.08410506,West,Lower Sacramento River,very deep,TRUE,TRUE
EDSM_Kodiak,20-32-LSR02,-121.74429,38.087,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,20-20-LSJ01,-121.74425,38.02851,West,Lower San Joaquin River,very deep,TRUE,TRUE
EDSM_Kodiak,18-50-CS03,-121.74417,38.29541,North,Cache Slough and Liberty Island,intermediate,TRUE,TRUE
EDSM_Kodiak,18-50-LSR02,-121.74408,38.08915,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,19-22-LSJ02,-121.74392,38.02862,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,19-23-LSJ01,-121.74367,38.02052,West,Lower San Joaquin River,intermediate,TRUE,TRUE
EDSM_Kodiak,18-28-LSR02,-121.74356,38.08547,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,19-05-LSJ02,-121.74338,38.02042,West,Lower San Joaquin River,intermediate,TRUE,TRUE
EDSM_Kodiak,19-14-LSR02,-121.74326,38.08937,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,18-20-LSJ01,-121.74296,38.0297,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,20-19-CS01,-121.74259,38.25902,North,Cache Slough and Liberty Island,deep,TRUE,TRUE
EDSM_Kodiak,20-32-LSJ01,-121.74258,38.03044,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,19-33-LSR01,-121.74227,38.08775,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,20-06-CS02,-121.74213,38.25944,North,Cache Slough and Liberty Island,deep,TRUE,TRUE
EDSM_Kodiak,20-16-CS01,-121.74209,38.25931,North,Cache Slough and Liberty Island,deep,TRUE,TRUE
EDSM_Kodiak,19-04-CS03,-121.74201,38.25885,North,Cache Slough and Liberty Island,intermediate,TRUE,TRUE
EDSM_Kodiak,20-26-LSJ01,-121.7418,38.02473,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,18-29-RV02,-121.74145,38.09143,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,19-03-RV02,-121.74128,38.08841,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,19-10-LSR02,-121.74128,38.08675,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,18-16-LSJ01,-121.74124,38.01983,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,19-13-LSR02,-121.74093,38.08359,West,Lower Sacramento River,deep,TRUE,TRUE
EDSM_Kodiak,19-04-RV03,-121.7406,38.09018,North,Sacramento River near Rio Vista,very deep,TRUE,TRUE
EDSM_Kodiak,18-16-CS03,-121.74054,38.26026,North,Cache Slough and Liberty Island,deep,TRUE,TRUE
EDSM_Kodiak,19-20-LSJ05,-121.7404,38.02569,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,20-19-RV03,-121.74036,38.09243,North,Sacramento River near Rio Vista,intermediate,TRUE,TRUE
EDSM_Kodiak,20-16-RV03,-121.74022,38.08741,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,19-13-LSJ02,-121.74007,38.02654,West,Lower San Joaquin River,very deep,TRUE,TRUE
EDSM_Kodiak,19-31-RV01,-121.73958,38.09258,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,19-32-LSJ05,-121.73954,38.02596,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,18-32-LSJ02,-121.73852,38.02941,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,20-12-CS02,-121.73849,38.25821,North,Cache Slough and Liberty Island,deep,TRUE,TRUE
EDSM_Kodiak,19-51-LSJ01,-121.73791,38.02986,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,20-09-CS03,-121.73788,38.25789,North,Cache Slough and Liberty Island,deep,TRUE,TRUE
EDSM_Kodiak,20-07-CS01,-121.73784,38.25653,North,Cache Slough and Liberty Island,deep,TRUE,TRUE
EDSM_Kodiak,19-33-LSJ04,-121.73761,38.02088,West,Lower San Joaquin River,intermediate,TRUE,TRUE
EDSM_Kodiak,19-31-CS03,-121.73758,38.2582,North,Cache Slough and Liberty Island,intermediate,TRUE,TRUE
EDSM_Kodiak,18-27-CS02,-121.73756,38.25766,North,Cache Slough and Liberty Island,deep,TRUE,TRUE
EDSM_Kodiak,18-05-LSJ03,-121.73755,38.03037,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,18-34-RV01,-121.73732,38.08419,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,19-50-CS08,-121.73732,38.25724,North,Cache Slough and Liberty Island,intermediate,TRUE,TRUE
EDSM_Kodiak,19-28-RV02,-121.73687,38.093,North,Sacramento River near Rio Vista,very deep,TRUE,TRUE
EDSM_Kodiak,RV3,-121.7366907,38.09038195,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,20-07-RV02,-121.73636,38.09096,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,20-05-RV04,-121.73616,38.08371,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,20-19-LSJ02,-121.73586,38.02665,West,Lower San Joaquin River,very deep,TRUE,TRUE
EDSM_Kodiak,18-04-LSJ02,-121.73563,38.03249,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,20-09-CS07,-121.7356,38.2567,North,Cache Slough and Liberty Island,deep,TRUE,TRUE
EDSM_Kodiak,20-03-RV02,-121.73539,38.09557,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,19-31-LSJ01,-121.73523,38.02106,West,Lower San Joaquin River,intermediate,TRUE,TRUE
EDSM_Kodiak,20-22-RV02,-121.73504,38.09509,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,18-25-LSJ02,-121.73495,38.02992,West,Lower San Joaquin River,very deep,TRUE,TRUE
EDSM_Kodiak,20-15-RV02,-121.73489,38.08744,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,19-29-LSJ04,-121.73487,38.02612,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,19-29-RV03,-121.73471,38.09388,North,Sacramento River near Rio Vista,very deep,TRUE,TRUE
EDSM_Kodiak,19-53-CS03,-121.73455,38.25614,North,Cache Slough and Liberty Island,intermediate,TRUE,TRUE
EDSM_Kodiak,20-14-RV03,-121.73443,38.08832,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,19-17-RV03,-121.73442,38.09299,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,18-22-LSJ01,-121.7339,38.03089,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,CS101,-121.7338974,38.25690969,North,Cache Slough and Liberty Island,deep,TRUE,TRUE
EDSM_Kodiak,RV102,-121.7331453,38.09326548,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,19-08-LSJ03,-121.73309,38.02959,West,Lower San Joaquin River,very deep,TRUE,TRUE
EDSM_Kodiak,19-50-CS04,-121.73284,38.25692,North,Cache Slough and Liberty Island,intermediate,TRUE,TRUE
EDSM_Kodiak,17-52-CS01,-121.73276,38.30736,North,Cache Slough and Liberty Island,intermediate,TRUE,TRUE
EDSM_Kodiak,19-11-LSJ02,-121.73271,38.02608,West,Lower San Joaquin River,intermediate,TRUE,TRUE
EDSM_Kodiak,17-52-LSJ02,-121.73268,38.02126,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,18-27-RV02,-121.73227,38.0959,North,Sacramento River near Rio Vista,very deep,TRUE,TRUE
EDSM_Kodiak,20-09-RV03,-121.73221,38.09364,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,LSJ103,-121.7320275,38.01520799,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,20-11-RV03,-121.73202,38.08164,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,17-49-LSJ01,-121.73181,38.01508,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,20-30-RV04,-121.73176,38.09807,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,20-25-RV03,-121.73174,38.08926,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,19-10-RV01,-121.73166,38.08197,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,19-49-RV01,-121.73165,38.09678,North,Sacramento River near Rio Vista,very deep,TRUE,TRUE
EDSM_Kodiak,19-04-CS04,-121.73163,38.2557,North,Cache Slough and Liberty Island,deep,TRUE,TRUE
EDSM_Kodiak,20-28-RV02,-121.73162,38.08248,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,18-20-RV01,-121.7316,38.09531,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,20-11-LSJ02,-121.73151,38.02865,West,Lower San Joaquin River,very deep,TRUE,TRUE
EDSM_Kodiak,19-13-RV04,-121.73141,38.08146,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,19-30-RV03,-121.73127,38.08125,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,18-21-RV02,-121.73118,38.09548,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,18-21-LSJ02,-121.73118,38.02887,West,Lower San Joaquin River,very deep,TRUE,TRUE
EDSM_Kodiak,19-09-CS05,-121.73117,38.2909,North,Cache Slough and Liberty Island,intermediate,TRUE,TRUE
EDSM_Kodiak,19-24-RV01,-121.73099,38.09609,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,20-34-LSJ02,-121.73096,38.02181,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,19-06-RV02,-121.73087,38.09595,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,20-26-CS02,-121.73084,38.256100000000004,North,Cache Slough and Liberty Island,deep,TRUE,TRUE
EDSM_Kodiak,19-32-LSJ04,-121.73048,38.02946,West,Lower San Joaquin River,very deep,TRUE,TRUE
EDSM_Kodiak,20-06-RV04,-121.73029,38.09696,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,18-30-LSJ03,-121.73021,38.03018,West,Lower San Joaquin River,very deep,TRUE,TRUE
EDSM_Kodiak,20-18-CS04,-121.73011,38.25693,North,Cache Slough and Liberty Island,deep,TRUE,TRUE
EDSM_Kodiak,19-05-RV02,-121.73005,38.09357,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,18-24-LSJ02,-121.73002,38.03642,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,18-25-CS02,-121.73001,38.25727,North,Cache Slough and Liberty Island,intermediate,TRUE,TRUE
EDSM_Kodiak,19-53-CS01,-121.72999,38.30482,North,Cache Slough and Liberty Island,intermediate,TRUE,TRUE
EDSM_Kodiak,19-08-LSJ02,-121.72998,38.02731,West,Lower San Joaquin River,deep,TRUE,TRUE
EDSM_Kodiak,19-27-RV03,-121.72995,38.08124,North,Sacramento River near Rio Vista,deep,TRUE,TRUE
EDSM_Kodiak,19-18-CS04,-121.72994,38.25724,North,Cache Slough and Liberty Island,deep,TRUE,TRUE
EDSM_Kodiak,19-14-CS06,-121.72993,38.30138,North,Cache Slough and Liberty Island,intermediate,TRUE,TRUE
EDSM_Kodiak,20-14-CS04,-121.7299,38.30017,North,Cache Slough and Liberty Island,deep,TRUE,TRUE
