GearID,TowID,GearCode,MeterSerial,MeterStart,MeterEnd,MeterCheck,Comments
17268,9170,2,12994,973063,994720,21657,
17269,9296,2,12994,821417,845968,24551,
17270,9413,2,12994,594120,617828,23708,
17271,9635,2,16976,600954,620880,19926,
17272,9746,2,16976,540070,563422,23352,
17273,9853,2,14979,118465,141948,23483,
17274,9993,2,14979,563861,587661,23800,
17275,10115,2,14979,390502,415041,24539,
17276,10243,2,14979,676540,700961,24421,
17277,10361,2,12994,646840,670050,23210,
17278,10477,2,14958,319385,342080,22695,
17279,10606,2,14958,289465,311855,22390,
17280,10732,2,14958,164793,187110,22317,
17281,10941,2,14977,516998,536787,19789,
17282,11052,2,19299,869048,890854,21806,
17283,11188,2,14977,920885,944670,23785,
17284,11323,2,14977,731439,753588,22149,
17285,11480,2,14977,139081,160327,21246,
17286,11605,2,14977,989774,13237,23463,
17287,11713,2,19296,651332,674560,23228,
17288,11864,2,19296,988710,1008410,19700,
17289,11998,2,19296,790509,814558,24049,
17290,12233,2,12441,833875,856795,22920,
17291,12356,2,12441,867719,891225,23506,
17292,12480,2,12441,736689,761803,25114,
17293,12696,2,21920,836805,843860,7055,
17294,12826,2,21920,708243,712403,4160,
17295,12951,2,21920,372299,378380,6081,
17296,13229,2,21920,181548,204166,22618,
17297,13375,2,21920,483481,505539,22058,
17298,13511,2,21920,583799,606906,23107,
17299,13653,2,14979,97801,120998,23197,
17300,13990,2,14977,184129,206598,22469,
17301,14122,2,14977,259530,281282,21752,
17302,14259,2,14977,63971,84884,20913,
17303,14405,2,21920,494979,519716,24737,
17304,14907,2,23286,287798,313785,25987,
17305,15027,2,23286,642804,667261,24457,
17306,15141,2,23286,288943,311642,22699,
17307,15297,2,21920,518310,539814,21504,
17308,15433,2,23286,580600,603219,22619,
17309,15565,2,23749,513621,536100,22479,
17310,15692,2,23749,916325,938377,22052,
17311,15854,2,23813,630211,652424,22213,
17312,16024,2,23749,554996,576832,21836,
17313,16134,2,23813,904004,925694,21690,
17314,16275,2,23813,540004,562480,22476,
17315,16414,2,23813,856608,878281,21673,
17316,16727,2,24596,553637,575223,21586,
17317,16877,2,24584,194827,217741,22914,
17318,17004,2,24584,749065,771541,22476,
17319,17088,2,24584,883252,908384,25132,
17320,17287,2,24584,867305,891682,24377,
17321,17450,2,24596,539269,561813,22544,
17322,17587,2,24596,293194,318024,24830,
17323,17729,2,24596,153251,177696,24445,
17324,17869,2,24596,82881,107796,24915,
17325,18029,2,24653,535221,558155,22934,
17326,18155,2,24648,712659,735041,22382,
17327,18293,2,24648,517517,541148,23631,
17328,18434,2,24648,373421,397702,24281,
17329,18575,2,24648,110121,133372,23251,
17330,18701,2,24648,247912,271961,24049,
17331,18860,2,24648,403969,426179,22210,
17332,18998,2,24648,134128,145544,11416,
17333,19139,2,24648,879770,892291,12521,
17334,19281,2,24579,1133,23329,22196,
17335,19421,2,24579,534556,557121,22565,
17336,19554,2,24579,800433,823312,22879,
17337,19697,2,24579,847553,859497,11944,
17338,19838,2,24579,654808,677815,23007,
17339,19972,2,24579,769788,777117,7329,
17340,20120,2,24579,240650,264264,23614,
17341,20258,2,24579,253699,277061,23362,
17342,20360,2,23811,659049,679939,20890,
17343,20660,2,23811,950333,974412,24079,
17344,20797,2,23811,754861,777722,22861,
17345,20939,2,23811,470582,493870,23288,
17346,21081,2,23811,163964,188087,24123,
17347,21249,2,24565,69414,75840,6426,
17348,21357,2,23811,360120,384280,24160,
17349,21503,2,23811,159783,184582,24799,
17350,21642,2,23811,889936,913322,23386,
17351,21898,2,24579,492591,502833,10242,
17352,22134,2,23813,836988,844499,7511,
17353,22274,2,23813,629359,635943,6584,
17354,22415,2,23813,503628,510697,7069,
17355,22555,2,23813,291950,300163,8213,
17356,22697,2,23813,109400,116566,7166,
17357,22845,2,24567,878042,891031,12989,
17358,22966,2,23813,286166,309170,23004,
17359,23097,2,23813,893108,915070,21962,
17360,23237,2,23813,712305,734756,22451,
17361,23372,2,23813,586095,609394,23299,
17362,23514,2,23813,358238,382128,23890,
17363,23655,2,23813,947295,970505,23210,
17364,23943,2,23814,239166,246745,7579,
17365,24091,2,23814,812236,819038,6802,
17366,6040,2,12945,184074,203376,19302,
17367,6167,2,12945,884470,904609,20139,
17368,6407,2,12945,30759,52128,21369,
17369,6664,2,12945,638285,649220,10935,
17370,6041,2,12945,242534,262978,20444,
17371,6170,2,12945,942904,963547,20643,
17372,6410,2,12945,964652,986035,21383,
17373,6668,2,12945,693618,715267,21649,
17374,6044,2,12945,302217,322350,20133,
17375,6173,2,12945,3816,24053,20237,
17376,6412,2,12945,902253,924232,21979,
17377,6671,2,12945,759932,782010,22078,
17378,67,2,10369,845049,864199,19150,
17379,177,2,10369,76062,95072,19010,
17380,284,2,10369,729690,753083,23393,
17381,384,2,10369,32628,50652,18024,
17382,475,2,10369,94358,116747,22389,
17383,573,2,10369,244337,264771,20434,
17384,692,2,11732,146796,169764,22968,
17385,783,2,11732,310000,329908,19908,
17386,959,2,13287,359305,380391,21086,
17387,1075,2,13287,880271,899279,19008,
17388,1229,2,13287,130421,150958,20537,
17389,1351,2,13287,750632,772485,21853,
17390,1460,2,13291,828466,852384,23918,
17391,1578,2,13287,462626,485451,22825,
17392,1684,2,13287,983595,9008,25413,
17393,1803,2,13291,639041,663552,24511,
17394,1943,2,13327,654069,676163,22094,
17395,2091,2,13327,273713,295893,22180,
17396,2168,2,13327,139575,160827,21252,
17397,2400,2,13327,993293,12029,18736,
17398,2488,2,13327,493853,516916,23063,
17399,2608,2,13327,165887,186346,20459,
17400,2736,2,13327,793320,813536,20216,
17401,2849,2,14958,519762,540405,20643,
17402,3142,2,14958,482911,494898,11987,
17403,3226,2,14958,695793,713413,17620,
17404,3447,2,14958,989902,491,10589,
17405,3566,2,13327,240454,263271,22817,
17406,3681,2,13327,746800,771412,24612,
17407,3798,2,14977,986321,7832,21511,
17408,3921,2,6150,577118,601427,24309,
17409,4016,2,6150,691208,711243,20035,
17410,4276,2,6150,600055,621618,21563,
17411,4368,2,6150,983128,5242,22114,
17412,4515,2,6150,235528,255699,20171,
17413,4623,2,6150,374346,395392,21046,
17414,4746,2,14982,579090,600491,21401,
17415,4898,2,14982,94511,114287,19776,
17416,4986,2,14982,511474,532971,21497,
17417,5106,2,14982,262104,281291,19187,
17418,5299,2,14982,785458,794582,9124,
17419,5452,2,14982,765604,789603,23999,
17420,5631,2,14979,477291,499268,21977,
17421,5740,2,14979,964299,988452,24153,
17422,5882,2,14979,735892,755925,20033,
17423,5994,2,12945,684162,704629,20467,
17424,6175,2,12945,66890,87732,20842,
17425,6299,2,12945,744088,763956,19868,
17426,6373,2,12945,840256,859250,18994,
17427,6542,2,12945,983883,7109,23226,
17428,6674,2,12945,824251,845771,21520,
17429,6784,2,12945,237799,259462,21663,
17430,6861,2,13291,116611,139509,22898,
17431,7007,2,9794,725101,742323,17222,
17432,7171,2,9794,921744,942103,20359,
17433,7296,2,9794,694753,717543,22790,
17434,7376,2,9794,833187,844321,11134,
17435,7498,2,9794,470450,490200,19750,
17436,7621,2,9794,71349,93900,22551,
17437,7823,2,12204,393332,415092,21760,
17438,7957,2,12441,253545,276305,22760,
17439,8072,2,12441,19875,41860,21985,
17440,8197,2,12441,722534,749004,26470,
17441,8356,2,12441,424050,445800,21750,
17442,8443,2,12441,322734,344084,21350,
17443,8594,2,14982,502088,526618,24530,
17444,8725,2,14982,13035,34113,21078,
17445,8812,2,14982,262816,286269,23453,
17446,8911,2,12994,225420,248128,22708,
17447,9051,2,12994,762710,786519,23809,
17448,9131,2,12994,445584,467820,22236,
17449,9254,2,12994,338671,362591,23920,
17450,9371,2,12994,85928,110608,24680,
17451,9638,2,16976,662660,682912,20252,
17452,9750,2,16976,197184,220033,22849,
17453,9858,2,14979,183932,206523,22591,
17454,9998,2,14979,61547,86566,25019,
17455,10073,2,14979,953014,978092,25078,
17456,10200,2,14979,187774,210480,22706,
17457,10319,2,12994,166538,190998,24460,
17458,10478,2,14958,387397,409608,22211,
17459,10564,2,14958,814727,837735,23008,
17460,10692,2,14958,760805,784820,24015,
17461,10794,2,14982,821676,844026,22350,
17462,10893,2,14977,94065,116229,22164,
17463,11053,2,19299,481299,505052,23753,
17464,11191,2,14977,495123,521509,26386,
17465,11327,2,14977,843676,864913,21237,
17466,11462,2,14977,802170,826256,24086,
17467,11567,2,14977,437312,459982,22670,
17468,11717,2,19296,210587,234902,24315,
17469,11822,2,19296,584053,605725,21672,
17470,11957,2,19296,376394,400150,23756,
17471,12192,2,12441,348024,371527,23503,
17472,12318,2,12441,376584,399797,23213,
17473,12435,2,12441,256886,278154,21268,
17474,12546,2,12441,919701,941730,22029,
17475,12698,2,21920,889289,911482,22193,
17476,12786,2,21920,232407,252146,19739,
17477,12909,2,21920,966519,982441,15922,
17478,13055,2,14958,585727,611083,25356,
17479,13188,2,21920,766962,791268,24306,
17480,13333,2,21920,20123,43528,23405,
17481,13515,2,21920,648593,671441,22848,
17482,13655,2,14979,166760,188680,21920,
17483,13925,2,14977,711743,734013,22270,
17484,14080,2,14977,795657,818872,23215,
17485,14225,2,14977,923271,945691,22420,
17486,14347,2,21920,3941,26395,22454,
17487,14468,2,23286,942697,965407,22710,
17488,14608,2,23286,788980,811382,22402,
17489,14781,2,21920,649373,672655,23282,
17490,14823,2,23286,980324,565,20241,
17491,15000,2,23286,190560,216999,26439,
17492,15080,2,23286,831143,855078,23935,
17493,15299,2,21920,714578,736591,22013,
17494,15434,2,23286,719549,742588,23039,
17495,15591,2,23749,603068,626058,22990,
17496,15604,2,23749,529876,552768,22892,
17497,15878,2,23813,699114,722504,23390,
17498,15959,2,23749,77798,99939,22141,
17499,16157,2,23813,110345,131248,20903,
17500,16298,2,23813,608346,620662,12316,
17501,16572,2,22865,233371,257735,24364,
17502,16752,2,24596,827167,848095,20928,
17503,16895,2,24584,423762,446221,22459,
17504,17021,2,24584,954976,977495,22519,
17505,17047,2,24584,49061,73667,24606,
17506,17246,2,24584,433281,456653,23372,
17507,17471,2,24596,738950,761306,22356,
17508,17610,2,24596,514748,540024,25276,
17509,17753,2,24596,401197,426984,25787,
17510,17894,2,24596,307980,334179,26199,
17511,18032,2,24648,63655,89138,25483,
17512,18176,2,24648,783715,806384,22669,
17513,18317,2,24648,734411,758092,23681,
17514,18456,2,24648,444994,468244,23250,
17515,18597,2,24648,179498,202957,23459,
17516,18728,2,24648,700200,725311,25111,
17517,18884,2,24648,459797,471513,11716,
17518,19022,2,24648,192493,216448,23955,
17519,19163,2,24648,11095,36705,25610,
17520,19215,2,24579,492406,515259,22853,
17521,19440,2,24579,736431,758432,22001,
17522,19580,2,24579,206740,229315,22575,
17523,19721,2,24579,906183,929796,23613,
17524,19860,2,24579,723121,735138,12017,
17525,19916,2,24579,278513,301589,23076,
17526,20141,2,24579,595340,618822,23482,
17527,20198,2,24579,829322,853270,23948,
17528,20294,2,23811,226440,245662,19222,
17529,20519,2,24565,517244,539930,22686,
17530,20684,2,23811,246933,270750,23817,
17531,20823,2,23811,823916,844650,20734,
17532,20964,2,23811,540814,566128,25314,
17533,21104,2,23811,450550,474651,24101,
17534,21154,2,23811,693412,717673,24261,
17535,21360,2,23811,923414,947666,24252,
17536,21525,2,23811,231293,255287,23994,
17537,21666,2,23811,47064,69114,22050,
17538,21750,2,23813,106952,133671,26719,
17539,21868,2,24579,49396,72805,23409,
17540,21996,2,23813,45342,68468,23126,
17541,22158,2,23813,902581,927342,24761,
17542,22299,2,23813,828407,852042,23635,
17543,22440,2,23813,557608,581000,23392,
17544,22579,2,23813,350867,375565,24698,
17545,22721,2,23813,165771,190270,24499,
17546,22780,2,24567,369649,394543,24894,
17547,22989,2,23813,355523,377910,22387,
17548,23121,2,23813,963008,986115,23107,
17549,23256,2,23813,781145,804377,23232,
17550,23398,2,23813,657319,681555,24236,
17551,23539,2,23813,429606,453420,23814,
17552,23680,2,23813,235898,261312,25414,
17553,23799,2,23814,503424,528482,25058,
17554,23967,2,23814,292766,316150,23384,
17555,24025,2,23814,551964,574303,22339,
17556,96,2,10369,30845,52112,21267,
17557,204,2,10369,274212,296246,22034,
17558,312,2,10369,964720,988799,24079,
17559,502,2,10369,293777,316817,23040,
17560,603,2,10369,518901,543484,24583,
17561,720,2,11732,444323,467190,22867,
17562,818,2,11732,724692,750692,26000,
17563,962,2,13287,423233,444338,21105,
17564,1079,2,13287,941402,963695,22293,
17565,1232,2,13287,194833,217756,22923,
17566,1355,2,13287,815211,836056,20845,
17567,1465,2,13291,901920,925481,23561,
17568,1581,2,13287,533621,557585,23964,
17569,1685,2,13287,59522,85778,26256,
17570,1804,2,13291,713252,738400,25148,
17571,1946,2,13327,591410,612299,20889,
17572,2094,2,13327,330115,352314,22199,
17573,2203,2,13327,461103,484185,23082,
17574,2402,2,13327,55061,76269,21208,
17575,2489,2,13327,418456,442393,23937,
17576,2613,2,13327,102659,123289,20630,
17577,2739,2,13327,670792,690965,20173,
17578,2854,2,14958,584975,607156,22181,
17579,3146,2,14958,701123,719603,18480,
17580,3269,2,14958,983955,4482,20527,
17581,3369,2,14958,950060,972816,22756,
17582,3452,2,14958,937002,959445,22443,
17583,3569,2,13327,170985,194956,23971,
17584,3684,2,13327,680241,703602,23361,
17585,3836,2,14977,437541,458522,20981,
17586,3940,2,6150,649952,675960,26008,
17587,4058,2,6150,249523,271474,21951,
17588,4278,2,6150,668141,691285,23144,
17589,4371,2,6150,849802,871503,21701,
17590,4519,2,6150,42901,63076,20175,
17591,4626,2,6150,242115,263083,20968,
17592,4749,2,14982,641394,661902,20508,
17593,4858,2,14982,598729,618231,19502,
17594,4989,2,14982,324546,345613,21067,
17595,5110,2,14982,78925,100481,21556,
17596,5264,2,14982,402431,419089,16658,
17597,5481,2,14982,941589,960245,18656,
17598,5671,2,14979,930952,952201,21249,
17599,5745,2,14979,823173,846652,23479,
17600,5885,2,14979,607373,630577,23204,
17601,5998,2,12945,554799,574138,19339,
17602,6178,2,12945,151040,171864,20824,
17603,6302,2,12945,805032,826099,21067,
17604,6415,2,12945,282997,305648,22651,
17605,6502,2,12945,525847,547808,21961,
17606,6621,2,12945,89303,111430,22127,
17607,6787,2,12945,303275,324728,21453,
17608,6906,2,13291,671186,692971,21785,
17609,7050,2,9794,241835,261790,19955,
17610,7129,2,9794,417146,444568,27422,
17611,7253,2,9794,96619,118474,21855,
17612,7419,2,9794,247280,268795,21515,
17613,7502,2,9794,407480,428062,20582,
17614,7624,2,9794,937194,958504,21310,
17615,7743,2,12204,356817,380642,23825,
17616,7826,2,12204,254388,278010,23622,
17617,7960,2,12441,107018,135233,28215,
17618,8076,2,12441,839634,862156,22522,
17619,8198,2,12441,585894,609728,23834,
17620,8359,2,12441,30990,51144,20154,
17621,8446,2,12441,136759,157523,20764,
17622,8597,2,14982,977763,1242,23479,
17623,8686,2,14982,298180,322932,24752,
17624,8817,2,14982,337044,360852,23808,
17625,8916,2,12994,292712,315142,22430,
17626,9015,2,12994,551096,573708,22612,
17627,9173,2,12994,511048,532910,21862,
17628,9255,2,12994,198755,222988,24233,
17629,9374,2,12994,945588,970007,24419,
17630,9594,2,16976,146777,168156,21379,
17631,9709,2,16976,60101,85851,25750,
17632,9812,2,14979,631944,655159,23215,
17633,9952,2,14979,917881,940725,22844,
17634,10074,2,14979,881450,906652,25202,
17635,10205,2,14979,45069,66061,20992,
17636,10322,2,12994,30940,54909,23969,
17637,10481,2,14958,527226,548899,21673,
17638,10567,2,14958,679215,702095,22880,
17639,10696,2,14958,612864,636071,23207,
17640,10813,2,14982,888783,911746,22963,
17641,10896,2,14977,963500,984911,21411,
17642,11019,2,19299,415095,436561,21466,
17643,11152,2,14977,358061,380157,22096,
17644,11280,2,14977,270104,291987,21883,
17645,11483,2,14977,269109,290745,21636,
17646,11570,2,14977,370622,395125,24503,
17647,11670,2,19296,139002,163757,24755,
17648,11825,2,19296,446738,470135,23397,
17649,11961,2,19296,236795,259360,22565,
17650,12196,2,12441,181641,208235,26594,
17651,12321,2,12441,305943,330084,24141,
17652,12436,2,12441,115326,137454,22128,
17653,12579,2,12441,125812,147575,21763,
17654,12652,2,21920,301961,323130,21169,
17655,12789,2,21920,108330,132447,24117,
17656,12912,2,21920,849254,872541,23287,
17657,13056,2,14958,736474,761372,24898,
17658,13191,2,21920,627515,651575,24060,
17659,13338,2,21920,885742,908019,22277,
17660,13468,2,21920,96660,119676,23016,
17661,13589,2,14979,608125,630749,22624,
17662,13729,2,14979,560908,585208,24300,
17663,13815,2,14979,497317,520373,23056,
17664,13930,2,14977,572593,595580,22987,
17665,14083,2,14977,657416,680743,23327,
17666,14261,2,14977,461104,482630,21526,
17667,14351,2,21920,935568,958925,23357,
17668,14470,2,23286,871050,893557,22507,
17669,14611,2,23286,940497,963498,23001,
17670,14784,2,21920,717696,740624,22928,
17671,14826,2,23286,909207,934111,24904,
17672,15003,2,23286,901184,927465,26281,
17673,15083,2,23286,733928,757702,23774,
17674,15231,2,21920,115631,137348,21717,
17675,15460,2,23286,858744,881424,22680,
17676,15592,2,23749,751688,774179,22491,
17677,15609,2,23749,457899,482265,24366,
17678,15879,2,23813,840023,861874,21851,
17679,15964,2,23749,3299,25849,22550,
17680,16162,2,23813,968807,991730,22923,
17681,16303,2,23813,736610,758994,22384,
17682,16418,2,23813,255311,277960,22649,
17683,16577,2,22865,376474,399121,22647,
17684,16757,2,24596,687212,709015,21803,
17685,16898,2,24584,262849,285084,22235,
17686,17024,2,24584,816878,839415,22537,
17687,17113,2,24584,952820,974721,21901,
17688,17183,2,24584,953463,977401,23938,
17689,17472,2,24596,671176,694120,22944,
17690,17613,2,24596,366509,390778,24269,
17691,17755,2,24596,250945,276133,25188,
17692,17896,2,24596,157170,182391,25221,
17693,18033,2,24648,917154,941761,24607,
17694,18179,2,24648,928395,952398,24003,
17695,18320,2,24648,663084,686823,23739,
17696,18461,2,24648,584440,608565,24125,
17697,18600,2,24648,319056,342042,22986,
17698,18731,2,24648,844026,867847,23821,
17699,18885,2,24648,527801,549278,21477,
17700,19025,2,24648,365621,389311,23690,
17701,19164,2,24648,87099,111833,24734,
17702,19218,2,24579,423865,445959,22094,
17703,19443,2,24579,599742,622942,23200,
17704,19583,2,24579,340021,362132,22111,
17705,19724,2,24579,49648,72163,22515,
17706,19864,2,24579,852966,875649,22683,
17707,20003,2,24579,895122,918251,23129,
17708,20143,2,24579,737892,762065,24173,
17709,20201,2,24579,756620,781085,24465,
17710,20297,2,23811,104386,124141,19755,
17711,20522,2,24565,583388,605554,22166,
17712,20687,2,23811,96825,121051,24226,
17713,20826,2,23811,930228,945421,15193,
17714,20967,2,23811,684804,708400,23596,
17715,21108,2,23811,306300,329547,23247,
17716,21158,2,23811,547527,571794,24267,
17717,21387,2,23811,580570,606099,25529,
17718,21530,2,23811,378162,401977,23815,
17719,21670,2,23811,193053,216140,23087,
17720,21753,2,23813,186840,213271,26431,
17721,21870,2,24579,845196,867524,22328,
17722,21999,2,23813,185960,209691,23731,
