SurveySeason,StationCode,Year,SampleDate,TowNumber,Salinity_ppt,Temperature_c,Turbidity_ntu,Secchi_cm,Volume_m3,Delta_Smelt,Longfin_Smelt
20mm,918,1995,1995-06-20T07:00:00Z,1,0.071,20.10000038,NA,42,1069.155204,0,0
20mm,918,1995,1995-06-20T07:00:00Z,2,0.071,20.10000038,NA,42,982.4395265,0,0
20mm,918,1995,1995-06-20T07:00:00Z,3,0.071,20.10000038,NA,42,948.3943916,0,0
20mm,918,1995,1995-07-03T07:00:00Z,1,0.044,22.79999924,NA,45,866.3452105,0,0
20mm,918,1995,1995-07-03T07:00:00Z,2,0.044,22.79999924,NA,45,849.4646668,0,0
20mm,918,1995,1995-07-03T07:00:00Z,3,0.044,22.79999924,NA,45,842.9315718,0,0
20mm,918,1995,1995-07-17T07:00:00Z,1,0.06,23.5,NA,42,934.8006845,0,0
20mm,918,1995,1995-07-17T07:00:00Z,2,0.06,23.5,NA,42,919.7867394,0,0
20mm,918,1995,1995-07-17T07:00:00Z,3,0.06,23.5,NA,42,912.1580322,0,0
20mm,918,1996,1996-04-10T07:00:00Z,1,0.123,18.20000076,NA,72,874.3391218,0,0
20mm,918,1996,1996-04-10T07:00:00Z,2,0.123,18.20000076,NA,72,1008.125546,1,0
20mm,918,1996,1996-04-10T07:00:00Z,3,0.123,18.20000076,NA,72,925.7923174,0,0
20mm,918,1996,1996-04-30T07:00:00Z,1,0.122,18.5,NA,52,767.456064,0,59
20mm,918,1996,1996-05-09T07:00:00Z,1,0.118,18.20000076,NA,55,779.4672201,0,0
20mm,918,1996,1996-05-09T07:00:00Z,2,0.118,18.20000076,NA,55,879.6142917,1,0
20mm,918,1996,1996-05-09T07:00:00Z,3,0.118,18.20000076,NA,55,910.2914336,0,0
20mm,918,1996,1996-05-21T07:00:00Z,1,0.067,17.20000076,NA,54,888.0951418,0,0
20mm,918,1996,1996-05-21T07:00:00Z,2,0.067,17.20000076,NA,54,887.080686,0,0
20mm,918,1996,1996-05-21T07:00:00Z,3,0.067,17.20000076,NA,54,926.4415691,0,0
20mm,918,1996,1996-06-08T07:00:00Z,1,0.054,25.20000076,NA,54,237.3826455,0,0
20mm,918,1996,1996-06-24T07:00:00Z,1,0.032,25.10000038,NA,65,878.8027271,0,0
20mm,918,1996,1996-06-24T07:00:00Z,2,0.032,25.10000038,NA,65,792.3710972,0,0
20mm,918,1996,1996-07-08T07:00:00Z,1,0.039,24.10000038,NA,50,1028.333505,0,0
20mm,918,1996,1996-07-08T07:00:00Z,2,0.039,24.10000038,NA,50,987.7552747,0,0
20mm,918,1996,1996-07-08T07:00:00Z,3,0.039,24.10000038,NA,50,982.1149007,0,0
20mm,918,1996,1996-07-22T07:00:00Z,1,0.047,24.89999962,NA,57,915.9723858,0,0
20mm,918,1996,1996-07-22T07:00:00Z,2,0.047,24.89999962,NA,57,871.904428,0,0
20mm,918,1996,1996-07-22T07:00:00Z,3,0.047,24.89999962,NA,57,504.3468207,0,0
20mm,918,1997,1997-03-31T08:00:00Z,1,0.071,17.20000076,NA,77,798.5389882,0,0
20mm,918,1997,1997-03-31T08:00:00Z,2,0.071,17.20000076,NA,77,772.6094992,0,0
20mm,918,1997,1997-03-31T08:00:00Z,3,0.071,17.20000076,NA,77,741.3236839,0,0
20mm,918,1997,1997-04-14T07:00:00Z,1,0.067,16,NA,48,856.9716394,0,0
20mm,918,1997,1997-04-14T07:00:00Z,2,0.067,16,NA,48,888.3791894,0,4
20mm,918,1997,1997-04-14T07:00:00Z,3,0.067,16,NA,48,728.9473237,0,0
20mm,918,1997,1997-04-28T07:00:00Z,1,0.134,18.79999924,NA,57,916.8651069,0,0
20mm,918,1997,1997-04-28T07:00:00Z,2,0.134,18.79999924,NA,57,888.13572,0,0
20mm,918,1997,1997-04-28T07:00:00Z,3,0.134,18.79999924,NA,57,944.6611944,1,0
20mm,918,1997,1997-05-28T07:00:00Z,1,0.133,22.60000038,NA,66,381.1513144,0,0
20mm,918,1997,1997-05-28T07:00:00Z,2,0.133,22.60000038,NA,66,647.1010338,0,0
20mm,918,1997,1997-05-28T07:00:00Z,3,0.133,22.60000038,NA,66,723.1040586,0,0
20mm,918,1997,1997-06-09T07:00:00Z,1,0.098,23.5,NA,52,870.7682376,0,0
20mm,918,1997,1997-06-09T07:00:00Z,2,0.098,23.5,NA,52,875.7999381,0,0
20mm,918,1997,1997-06-09T07:00:00Z,3,0.098,23.5,NA,52,907.5321139,0,0
20mm,918,1997,1997-06-24T07:00:00Z,1,0.079,23.39999962,NA,52,819.3150419,0,0
20mm,918,1997,1997-06-24T07:00:00Z,2,0.079,23.39999962,NA,52,712.8377664,0,0
20mm,918,1997,1997-06-24T07:00:00Z,3,0.079,23.39999962,NA,52,917.1897327,0,0
20mm,918,1997,1997-07-08T07:00:00Z,1,0.085,23.39999962,NA,67,872.6754144,0,0
20mm,918,1997,1997-07-08T07:00:00Z,2,0.085,23.39999962,NA,67,910.3725901,0,0
20mm,918,1997,1997-07-08T07:00:00Z,3,0.085,23.39999962,NA,67,897.7121823,0,0
20mm,918,1997,1997-07-22T07:00:00Z,1,0.081,24.79999924,NA,85,820.9787494,0,0
20mm,918,1997,1997-07-22T07:00:00Z,3,0.081,24.79999924,NA,85,782.9569479,0,0
20mm,918,1998,1998-04-06T07:00:00Z,1,0.097,14.19999981,NA,47,784.6612335,0,0
20mm,918,1998,1998-04-21T07:00:00Z,1,0.061,17.39999962,NA,58,1112.046393,0,0
20mm,918,1998,1998-04-21T07:00:00Z,2,0.061,17.39999962,NA,58,930.7022833,0,0
20mm,918,1998,1998-04-21T07:00:00Z,3,0.061,17.39999962,NA,58,984.630751,0,0
20mm,918,1998,1998-05-04T07:00:00Z,3,0.051,19.20000076,NA,46,870.0784077,0,0
20mm,918,1998,1998-06-01T07:00:00Z,1,0.029,17.70000076,NA,42,837.7375584,0,0
20mm,918,1998,1998-06-01T07:00:00Z,2,0.029,17.70000076,NA,42,839.2795311,0,0
20mm,918,1998,1998-06-01T07:00:00Z,3,0.029,17.70000076,NA,42,852.4674558,0,0
20mm,918,1998,1998-06-15T07:00:00Z,1,0.04,21.70000076,NA,38,834.1260959,0,0
20mm,918,1998,1998-06-15T07:00:00Z,2,0.04,21.70000076,NA,38,763.925758,0,0
20mm,918,1998,1998-06-15T07:00:00Z,3,0.04,21.70000076,NA,38,860.0961631,0,0
20mm,918,1998,1998-06-28T07:00:00Z,1,NA,NA,NA,32,877.9100061,0,0
20mm,918,1998,1998-07-13T07:00:00Z,1,0.012,22.20000076,NA,34,908.5059915,0,0
20mm,918,1998,1998-07-13T07:00:00Z,2,0.012,22.20000076,NA,34,860.5019454,0,0
20mm,918,1998,1998-07-27T07:00:00Z,1,0.037,24.89999962,NA,27,839.4012658,0,0
20mm,918,1998,1998-07-27T07:00:00Z,2,0.037,24.89999962,NA,27,918.3665014,0,0
20mm,918,1998,1998-07-27T07:00:00Z,3,0.037,24.89999962,NA,27,975.987588,0,0
20mm,918,1999,1999-04-12T07:00:00Z,1,0.12,12,NA,52,751.1030373,2,0
20mm,918,1999,1999-04-12T07:00:00Z,2,0.12,12,NA,52,720.6693648,0,0
20mm,918,1999,1999-04-27T07:00:00Z,2,0.14,16,NA,50,538.5136903,0,0
20mm,918,1999,1999-05-10T07:00:00Z,1,0.159,16.60000038,NA,45,872.431945,0,0
20mm,918,1999,1999-05-10T07:00:00Z,3,0.159,16.60000038,NA,45,835.1405516,0,0
20mm,918,1999,1999-05-24T07:00:00Z,1,0.115,21,NA,48,807.506777,0,0
20mm,918,1999,1999-05-24T07:00:00Z,2,0.115,21,NA,48,881.5620468,2,0
20mm,918,1999,1999-05-24T07:00:00Z,3,0.115,21,NA,48,790.6668116,0,0
20mm,918,1999,1999-06-07T07:00:00Z,1,0.093,19.10000038,NA,23,842.4852113,0,0
20mm,918,1999,1999-06-07T07:00:00Z,2,0.093,19.10000038,NA,23,851.1283743,0,0
20mm,918,1999,1999-06-07T07:00:00Z,3,0.093,19.10000038,NA,23,802.7997023,2,0
20mm,918,1999,1999-06-21T07:00:00Z,1,0.095,23.20000076,NA,52,949.6117385,1,0
20mm,918,1999,1999-06-21T07:00:00Z,2,0.095,23.20000076,NA,52,830.1494293,0,0
20mm,918,1999,1999-06-21T07:00:00Z,3,0.095,23.20000076,NA,52,807.3850423,0,0
20mm,918,1999,1999-06-28T07:00:00Z,1,0.102,24.29999924,NA,44,903.0279304,0,0
20mm,918,1999,1999-06-28T07:00:00Z,2,0.102,24.29999924,NA,44,854.2123197,0,0
20mm,918,1999,1999-06-28T07:00:00Z,3,0.102,24.29999924,NA,44,898.8483727,0,0
20mm,918,1999,1999-07-06T07:00:00Z,1,0.068,23.20000076,NA,51,816.677457,0,0
20mm,918,1999,1999-07-06T07:00:00Z,2,0.068,23.20000076,NA,51,477.3622977,0,0
20mm,918,1999,1999-07-19T07:00:00Z,2,0.06,23,NA,34,777.519465,0,0
20mm,918,1999,1999-07-19T07:00:00Z,3,0.06,23,NA,34,815.2572189,0,0
20mm,918,2000,2000-03-20T08:00:00Z,1,0.141,14.5,NA,55,740.5932757,0,0
20mm,918,2000,2000-03-20T08:00:00Z,2,0.141,14.5,NA,55,1073.010136,0,0
20mm,918,2000,2000-03-20T08:00:00Z,3,0.141,14.5,NA,55,791.9653149,0,0
20mm,918,2000,2000-04-03T07:00:00Z,1,0.076,16.39999962,NA,60,822.4395656,0,1
20mm,918,2000,2000-04-03T07:00:00Z,2,0.076,16.39999962,NA,60,859.0411291,0,0
20mm,918,2000,2000-04-03T07:00:00Z,3,0.076,16.39999962,NA,60,834.856504,0,0
20mm,918,2000,2000-04-17T07:00:00Z,2,0.077,16.5,NA,57,974.0804112,0,0
20mm,918,2000,2000-04-17T07:00:00Z,3,0.077,16.5,NA,57,937.7223171,0,0
20mm,918,2000,2000-05-01T07:00:00Z,1,0.113,18.79999924,NA,66,934.9224192,8,0
20mm,918,2000,2000-05-01T07:00:00Z,2,0.113,18.79999924,NA,66,1023.301804,7,0
20mm,918,2000,2000-05-01T07:00:00Z,3,0.113,18.79999924,NA,66,897.3064,0,0
20mm,918,2000,2000-05-07T07:00:00Z,1,0.12,18.20000076,NA,65,928.9979976,1,0
20mm,918,2000,2000-05-15T07:00:00Z,1,0.133,18.20000076,NA,66,916.1752769,0,0
20mm,918,2000,2000-05-15T07:00:00Z,2,0.133,18.20000076,NA,66,958.3360579,0,0
20mm,918,2000,2000-05-15T07:00:00Z,3,0.133,18.20000076,NA,66,931.9602084,0,0
20mm,918,2000,2000-05-22T07:00:00Z,1,0.106,22.39999962,NA,70,925.3053787,0,0
20mm,918,2000,2000-05-22T07:00:00Z,2,0.106,22.39999962,NA,70,914.065209,0,0
20mm,918,2000,2000-05-29T07:00:00Z,1,0.113,22.60000038,NA,52,829.5001777,0,0
20mm,918,2000,2000-05-29T07:00:00Z,2,0.113,22.60000038,NA,52,792.6957231,0,0
20mm,918,2000,2000-06-05T07:00:00Z,1,0.074,21.29999924,NA,42,1009.708097,0,0
20mm,918,2000,2000-06-05T07:00:00Z,2,0.074,21.29999924,NA,42,991.7319412,1,1
20mm,918,2000,2000-06-12T07:00:00Z,1,0.068,21.60000038,NA,80,941.8207183,0,0
20mm,918,2000,2000-06-12T07:00:00Z,2,0.068,21.60000038,NA,80,976.9614655,0,0
20mm,918,2000,2000-06-12T07:00:00Z,3,0.068,21.60000038,NA,80,936.1397661,0,0
20mm,918,2000,2000-06-26T07:00:00Z,1,0.074,24,NA,73,885.7821827,0,0
20mm,918,2000,2000-06-26T07:00:00Z,3,0.074,24,NA,73,997.9809886,0,0
20mm,918,2000,2000-07-10T07:00:00Z,1,0.061,23.89999962,NA,52,930.4993921,0,0
20mm,918,2000,2000-07-10T07:00:00Z,2,0.061,23.89999962,NA,52,915.4042906,0,0
20mm,918,2000,2000-07-10T07:00:00Z,3,0.061,23.89999962,NA,52,913.7405831,0,0
20mm,918,2001,2001-03-19T08:00:00Z,1,0.134,15.80000019,NA,60,946.8118406,0,1
20mm,918,2001,2001-03-19T08:00:00Z,2,0.134,15.80000019,NA,60,851.8993606,0,0
20mm,918,2001,2001-03-19T08:00:00Z,3,0.134,15.80000019,NA,60,767.7401116,0,2
20mm,918,2001,2001-04-02T07:00:00Z,1,0.107,16.79999924,NA,60,891.6254478,0,0
20mm,918,2001,2001-04-02T07:00:00Z,2,0.107,16.79999924,NA,60,877.3824891,0,0
20mm,918,2001,2001-04-02T07:00:00Z,3,0.107,16.79999924,NA,60,909.479869,0,0
20mm,918,2001,2001-04-16T07:00:00Z,1,0.088,15.5,NA,75,902.3381005,2,0
20mm,918,2001,2001-04-16T07:00:00Z,2,0.088,15.5,NA,75,906.0307194,0,0
20mm,918,2001,2001-04-16T07:00:00Z,3,0.088,15.5,NA,75,893.8166722,0,0
20mm,918,2001,2001-04-30T07:00:00Z,1,0.136,19.39999962,NA,57,861.2729318,2,1
20mm,918,2001,2001-04-30T07:00:00Z,2,0.136,19.39999962,NA,57,862.6931698,0,0
20mm,918,2001,2001-04-30T07:00:00Z,3,0.136,19.39999962,NA,57,899.6599373,0,0
20mm,918,2001,2001-05-14T07:00:00Z,1,0.154,21.79999924,NA,55,932.1630996,0,0
20mm,918,2001,2001-05-14T07:00:00Z,2,0.154,21.79999924,NA,55,901.2424883,1,0
20mm,918,2001,2001-05-14T07:00:00Z,3,0.154,21.79999924,NA,55,899.781672,0,0
20mm,918,2001,2001-05-29T07:00:00Z,1,0.151,21.89999962,NA,49,903.7583386,0,0
20mm,918,2001,2001-05-29T07:00:00Z,2,0.151,21.89999962,NA,49,961.5823163,0,0
20mm,918,2001,2001-05-29T07:00:00Z,3,0.151,21.89999962,NA,49,901.9728964,0,0
20mm,918,2001,2001-06-11T07:00:00Z,1,0.135,22.29999924,NA,59,931.3109567,0,0
20mm,918,2001,2001-06-11T07:00:00Z,2,0.135,22.29999924,NA,59,920.6388822,0,0
20mm,918,2001,2001-06-11T07:00:00Z,3,0.135,22.29999924,NA,59,920.6388822,0,0
20mm,918,2001,2001-06-25T07:00:00Z,1,0.129,24.10000038,NA,56,933.8673852,0,0
20mm,918,2001,2001-06-25T07:00:00Z,2,0.129,24.10000038,NA,56,878.072319,0,0
20mm,918,2001,2001-06-25T07:00:00Z,3,0.129,24.10000038,NA,56,914.9985083,0,0
20mm,918,2001,2001-07-09T07:00:00Z,1,0.116,25.89999962,NA,55,888.9067064,0,0
20mm,918,2001,2001-07-09T07:00:00Z,2,0.116,25.89999962,NA,55,887.242999,0,0
20mm,918,2002,2002-03-18T08:00:00Z,2,0.116,11.39999962,NA,84,799.8780698,0,2
20mm,918,2002,2002-03-18T08:00:00Z,3,0.116,11.39999962,NA,84,924.2909229,0,5
20mm,918,2002,2002-04-02T08:00:00Z,1,0.095,17.29999924,NA,77,889.7588492,0,6
20mm,918,2002,2002-04-02T08:00:00Z,2,0.095,17.29999924,NA,77,885.3764004,6,12
20mm,918,2002,2002-04-02T08:00:00Z,3,0.095,17.29999924,NA,77,881.7649379,0,3
20mm,918,2002,2002-04-15T07:00:00Z,1,0.095,17.60000038,NA,58,899.8628285,1,0
20mm,918,2002,2002-04-15T07:00:00Z,2,0.095,17.60000038,NA,58,890.5704138,3,1
20mm,918,2002,2002-04-15T07:00:00Z,3,0.095,17.60000038,NA,58,917.5143585,4,1
20mm,918,2002,2002-04-29T07:00:00Z,1,0.115,16.89999962,NA,73,910.8595288,0,0
20mm,918,2002,2002-04-29T07:00:00Z,2,0.115,16.89999962,NA,73,858.3918774,0,1
20mm,918,2002,2002-04-29T07:00:00Z,3,0.115,16.89999962,NA,73,878.1940537,1,0
20mm,918,2002,2002-05-13T07:00:00Z,1,0.146,19.20000076,NA,58,899.2135768,0,0
20mm,918,2002,2002-05-13T07:00:00Z,2,0.146,19.20000076,NA,58,955.4955818,0,0
20mm,918,2002,2002-05-13T07:00:00Z,3,0.146,19.20000076,NA,58,949.9769425,0,0
20mm,918,2002,2002-05-28T07:00:00Z,1,0.158,21.5,NA,62,895.358645,0,0
20mm,918,2002,2002-05-28T07:00:00Z,2,0.158,21.5,NA,62,895.2369103,0,0
20mm,918,2002,2002-05-28T07:00:00Z,3,0.158,21.5,NA,62,886.3502779,0,0
20mm,918,2002,2002-06-10T07:00:00Z,1,0.114,23.29999924,NA,NA,932.8935077,0,0
20mm,918,2002,2002-06-10T07:00:00Z,2,0.114,23.29999924,NA,NA,853.1167075,0,0
20mm,918,2002,2002-06-10T07:00:00Z,3,0.114,23.29999924,NA,NA,959.228779,0,0
20mm,918,2002,2002-06-24T07:00:00Z,1,0.1,23.10000038,NA,62,898.2802775,0,0
20mm,918,2002,2002-06-24T07:00:00Z,2,0.1,23.10000038,NA,62,951.1537112,0,0
20mm,918,2002,2002-06-24T07:00:00Z,3,0.1,23.10000038,NA,62,899.781672,0,0
20mm,918,2003,2003-03-24T08:00:00Z,1,0.083,15.69999981,NA,78,1001.714186,1,0
20mm,918,2003,2003-03-24T08:00:00Z,2,0.083,15.69999981,NA,78,922.708372,0,0
20mm,918,2003,2003-03-24T08:00:00Z,3,0.083,15.69999981,NA,78,973.1065336,0,4
20mm,918,2003,2003-04-07T07:00:00Z,1,0.078,15,NA,78,875.5564687,0,0
20mm,918,2003,2003-04-07T07:00:00Z,2,0.078,15,NA,78,924.0880318,0,0
20mm,918,2003,2003-04-07T07:00:00Z,3,0.078,15,NA,78,911.3058893,0,0
20mm,918,2003,2003-04-21T07:00:00Z,1,0.101,16.10000038,NA,82,885.5387133,0,0
20mm,918,2003,2003-04-21T07:00:00Z,2,0.101,16.10000038,NA,82,887.6487813,0,1
20mm,918,2003,2003-04-21T07:00:00Z,3,0.101,16.10000038,NA,82,105.0164592,0,0
20mm,918,2003,2003-05-05T07:00:00Z,1,0.146,17,NA,88,947.3799358,0,0
20mm,918,2003,2003-05-05T07:00:00Z,2,0.146,17,NA,88,829.8653817,0,0
20mm,918,2003,2003-05-05T07:00:00Z,3,0.146,17,NA,88,936.829596,0,0
20mm,918,2003,2003-05-19T07:00:00Z,1,0.146,19.39999962,NA,72,906.1118759,1,0
20mm,918,2003,2003-05-19T07:00:00Z,2,0.146,19.39999962,NA,72,927.0096644,0,0
20mm,918,2003,2003-05-19T07:00:00Z,3,0.146,19.39999962,NA,72,868.6581696,0,0
20mm,918,2003,2003-06-02T07:00:00Z,1,0.071,23.5,NA,62,901.5671141,0,0
20mm,918,2003,2003-06-02T07:00:00Z,2,0.071,23.5,NA,62,1028.576974,0,0
20mm,918,2003,2003-06-02T07:00:00Z,3,0.071,23.5,NA,62,1013.400716,0,0
20mm,918,2003,2003-06-16T07:00:00Z,1,0.037,23.70000076,NA,49,884.5648358,0,0
20mm,918,2003,2003-06-16T07:00:00Z,2,0.037,23.70000076,NA,49,926.8879297,0,0
20mm,918,2003,2003-06-16T07:00:00Z,3,0.037,23.70000076,NA,49,903.7177603,0,0
20mm,918,2003,2003-06-30T07:00:00Z,1,0.037,24.20000076,NA,80,939.8729633,0,0
20mm,918,2003,2003-06-30T07:00:00Z,2,0.037,24.20000076,NA,80,931.2298003,0,0
20mm,918,2003,2003-06-30T07:00:00Z,3,0.037,24.20000076,NA,80,895.358645,0,0
20mm,918,2004,2004-03-29T08:00:00Z,1,0.078,17.70000076,NA,102,869.1856866,0,0
20mm,918,2004,2004-03-29T08:00:00Z,2,0.078,17.70000076,NA,102,860.9888841,0,0
20mm,918,2004,2004-03-29T08:00:00Z,3,0.078,17.70000076,NA,102,927.6183378,0,0
20mm,918,2004,2004-04-12T07:00:00Z,1,0.071,18.60000038,NA,77,900.1468761,0,0
20mm,918,2004,2004-04-12T07:00:00Z,3,0.071,18.60000038,NA,77,1015.754253,0,0
20mm,918,2004,2004-05-10T07:00:00Z,1,0.131,20.70000076,NA,40,933.7862288,0,0
20mm,918,2004,2004-05-10T07:00:00Z,2,0.131,20.70000076,NA,40,959.1070443,0,0
20mm,918,2004,2004-05-10T07:00:00Z,3,0.131,20.70000076,NA,40,998.5085056,0,0
20mm,918,2004,2004-05-24T07:00:00Z,1,0.19,20.89999962,NA,81,998.6708185,0,0
20mm,918,2004,2004-05-24T07:00:00Z,2,0.19,20.89999962,NA,81,742.3787179,0,0
20mm,918,2004,2004-05-24T07:00:00Z,3,0.19,20.89999962,NA,81,1009.058845,0,0
20mm,918,2004,2004-06-08T07:00:00Z,1,0.112,22.20000076,NA,52,1079.09687,0,0
20mm,918,2004,2004-06-08T07:00:00Z,2,0.112,22.20000076,NA,52,979.5990504,0,0
20mm,918,2004,2004-06-08T07:00:00Z,3,0.112,22.20000076,NA,52,955.4955818,0,0
20mm,918,2004,2004-06-21T07:00:00Z,1,0.171,23.60000038,NA,78,909.7639166,0,0
20mm,918,2004,2004-06-21T07:00:00Z,2,0.171,23.60000038,NA,78,1019.325138,0,0
20mm,918,2004,2004-06-21T07:00:00Z,3,0.171,23.60000038,NA,78,953.3855138,0,0
20mm,918,2004,2004-07-06T07:00:00Z,1,0.463,24.39999962,NA,52,694.0094677,0,0
20mm,918,2005,2005-03-14T08:00:00Z,1,0.211,16.70000076,NA,92,929.6472493,0,0
20mm,918,2005,2005-03-14T08:00:00Z,2,0.211,16.70000076,NA,92,950.5044595,0,0
20mm,918,2005,2005-03-14T08:00:00Z,3,0.211,16.70000076,NA,92,907.6944269,0,0
20mm,918,2005,2005-03-28T08:00:00Z,1,0.222,15.19999981,NA,85,1014.699219,0,0
20mm,918,2005,2005-03-28T08:00:00Z,2,0.222,15.19999981,NA,85,1082.059081,1,0
20mm,918,2005,2005-03-28T08:00:00Z,3,0.222,15.19999981,NA,85,969.0892889,0,0
20mm,918,2005,2005-04-11T07:00:00Z,1,0.179,15.89999962,NA,94,1007.516873,0,0
20mm,918,2005,2005-04-11T07:00:00Z,2,0.179,15.89999962,NA,94,1058.564286,0,0
20mm,918,2005,2005-04-11T07:00:00Z,3,0.179,15.89999962,NA,94,1013.968811,0,0
20mm,918,2005,2005-04-25T07:00:00Z,1,0.164,16.79999924,NA,75,1146.456732,0,0
20mm,918,2005,2005-04-25T07:00:00Z,2,0.164,16.79999924,NA,75,1159.198296,1,0
20mm,918,2005,2005-04-25T07:00:00Z,3,0.164,16.79999924,NA,75,1083.154693,0,0
20mm,918,2005,2005-05-09T07:00:00Z,1,0.088,16.20000076,NA,NA,989.9059208,0,0
20mm,918,2005,2005-05-09T07:00:00Z,2,0.088,16.20000076,NA,NA,1049.393606,0,0
20mm,918,2005,2005-05-09T07:00:00Z,3,0.088,16.20000076,NA,NA,1055.155715,0,0
20mm,918,2005,2005-05-23T07:00:00Z,1,0.018,18,NA,58,933.0963989,0,0
20mm,918,2005,2005-05-23T07:00:00Z,2,0.018,18,NA,58,951.1942894,0,0
20mm,918,2005,2005-05-23T07:00:00Z,3,0.018,18,NA,58,955.2115342,0,0
20mm,918,2005,2005-06-06T07:00:00Z,1,0.061,21.29999924,NA,50,976.6368396,0,0
20mm,918,2005,2005-06-06T07:00:00Z,2,0.061,21.29999924,NA,50,1032.10728,0,0
20mm,918,2005,2005-06-06T07:00:00Z,3,0.061,21.29999924,NA,50,1012.873199,0,0
20mm,918,2005,2005-06-20T07:00:00Z,1,0.015,21.10000038,NA,80,898.2802775,0,0
20mm,918,2005,2005-06-20T07:00:00Z,2,0.015,21.10000038,NA,80,1024.478573,0,0
20mm,918,2005,2005-06-20T07:00:00Z,3,0.015,21.10000038,NA,80,987.1466012,0,0
20mm,918,2005,2005-07-05T07:00:00Z,1,0.018,24,NA,78,211.1691089,0,0
20mm,918,2005,2005-07-05T07:00:00Z,2,0.018,24,NA,78,926.0763651,0,0
20mm,918,2005,2005-07-05T07:00:00Z,3,0.018,24,NA,78,972.0920779,0,0
20mm,918,2006,2006-03-20T08:00:00Z,1,0.123,11.89999962,NA,120,859.1628638,0,0
20mm,918,2006,2006-03-20T08:00:00Z,2,0.123,11.89999962,NA,120,858.7570815,0,0
20mm,918,2006,2006-03-20T08:00:00Z,3,0.123,11.89999962,NA,120,861.4352447,0,0
20mm,918,2006,2006-04-03T07:00:00Z,1,0.06,13,NA,89,909.7639166,0,0
20mm,918,2006,2006-04-03T07:00:00Z,2,0.06,13,NA,89,947.1770447,0,0
20mm,918,2006,2006-04-03T07:00:00Z,3,0.06,13,NA,89,954.8869084,0,0
20mm,918,2006,2006-04-17T07:00:00Z,1,0.039,14.39999962,NA,48,899.3353115,0,0
20mm,918,2006,2006-04-17T07:00:00Z,2,0.039,14.39999962,NA,48,928.3487459,0,0
20mm,918,2006,2006-04-17T07:00:00Z,3,0.039,14.39999962,NA,48,857.783204,0,0
20mm,918,2006,2006-05-01T07:00:00Z,1,0.016,18.20000076,NA,56,846.664769,0,0
20mm,918,2006,2006-05-01T07:00:00Z,2,0.016,18.20000076,NA,56,842.5257895,0,0
20mm,918,2006,2006-05-01T07:00:00Z,3,0.016,18.20000076,NA,56,870.6870811,0,0
20mm,918,2006,2006-05-15T07:00:00Z,1,0.008,19.29999924,NA,68,827.6335791,0,0
20mm,918,2006,2006-05-15T07:00:00Z,2,0.008,19.29999924,NA,68,806.9386818,0,0
20mm,918,2006,2006-05-15T07:00:00Z,3,0.008,19.29999924,NA,68,845.6908914,0,0
20mm,918,2006,2006-05-30T07:00:00Z,1,0.008,18.29999924,NA,68,786.3249409,0,0
20mm,918,2006,2006-05-30T07:00:00Z,2,0.008,18.29999924,NA,68,853.6848027,0,0
20mm,918,2006,2006-05-30T07:00:00Z,3,0.008,18.29999924,NA,68,891.5848696,0,0
20mm,918,2006,2006-06-12T07:00:00Z,1,0.024,20.29999924,NA,48,882.2924549,0,0
20mm,918,2006,2006-06-12T07:00:00Z,2,0.024,20.29999924,NA,48,916.4593245,0,0
20mm,918,2006,2006-06-12T07:00:00Z,3,0.024,20.29999924,NA,48,902.8656175,0,0
20mm,918,2006,2006-06-26T07:00:00Z,1,0.04,26,NA,55,895.5615361,0,0
20mm,918,2006,2006-06-26T07:00:00Z,2,0.04,26,NA,55,964.3822142,0,0
20mm,918,2006,2006-06-26T07:00:00Z,3,0.04,26,NA,55,958.9853096,0,0
20mm,918,2006,2006-07-10T07:00:00Z,1,0.027,25.10000038,NA,58,915.6071817,0,0
20mm,918,2006,2006-07-10T07:00:00Z,3,0.027,25.10000038,NA,58,944.417725,0,0
20mm,918,2007,2007-03-13T07:00:00Z,1,0.112,15.60000038,NA,125,841.1867079,0,0
20mm,918,2007,2007-03-13T07:00:00Z,2,0.112,15.60000038,NA,125,910.3320118,0,0
20mm,918,2007,2007-03-13T07:00:00Z,3,0.112,15.60000038,NA,125,878.9244618,0,0
20mm,918,2007,2007-03-26T07:00:00Z,1,0.097,17.20000076,NA,104,963.3271802,0,0
20mm,918,2007,2007-03-26T07:00:00Z,2,0.097,17.20000076,NA,104,964.8691529,0,0
20mm,918,2007,2007-03-26T07:00:00Z,3,0.097,17.20000076,NA,104,965.0720441,0,0
20mm,918,2007,2007-04-09T07:00:00Z,1,0.229,17.79999924,NA,120,1020.583063,0,0
20mm,918,2007,2007-04-09T07:00:00Z,2,0.229,17.79999924,NA,120,1008.04439,0,0
20mm,918,2007,2007-04-09T07:00:00Z,3,0.229,17.79999924,NA,120,1003.093846,0,0
20mm,918,2007,2007-04-23T07:00:00Z,1,0.134,16,NA,83,927.9023854,0,0
20mm,918,2007,2007-04-23T07:00:00Z,2,0.134,16,NA,83,866.8727275,0,0
20mm,918,2007,2007-04-23T07:00:00Z,3,0.134,16,NA,83,851.2095307,0,0
20mm,918,2007,2007-05-07T07:00:00Z,1,0.154,19,NA,83,1044.767688,0,0
20mm,918,2007,2007-05-07T07:00:00Z,2,0.154,19,NA,83,968.1559896,0,0
20mm,918,2007,2007-05-07T07:00:00Z,3,0.154,19,NA,83,1021.191736,0,0
